alpha,I
4.009,1.6
4.004,1.6
3.999,1.6
3.994,1.6
3.988,1.5
3.983,1.2
3.978,1.2
3.972,1.1
3.967,1
3.962,0.8
3.956,0.8
3.951,0.8
3.946,0.8
3.94,0.8
3.935,0.8
3.93,0.8
3.924,1.2
3.919,1.3
3.914,1.6
3.908,1.8
3.903,2
3.898,2
3.892,2
3.887,1.6
3.882,1.6
3.876,1.2
3.871,1.2
3.866,1.2
3.86,1.1
3.855,0.8
3.85,0.8
3.844,0.8
3.839,0.8
3.834,0.8
3.829,0.8
3.823,1
3.818,1.2
3.813,1.5
3.807,1.8
3.802,2
3.797,2
3.791,2
3.786,2
3.781,1.9
3.775,1.6
3.77,1.6
3.765,1.3
3.759,1.2
3.754,1.2
3.749,1.2
3.743,1.2
3.738,1.1
3.733,1.1
3.727,1.1
3.722,1.1
3.717,1.2
3.711,1.3
3.706,1.6
3.701,2
3.695,2
3.69,2.1
3.685,2.1
3.679,2.1
3.674,2.1
3.669,2
3.663,1.9
3.658,1.7
3.653,1.6
3.647,1.6
3.642,1.3
3.637,1.2
3.632,1.2
3.626,1.2
3.621,1.2
3.616,1.2
3.61,1.2
3.605,1.4
3.6,1.6
3.594,2
3.589,2
3.584,2.4
3.578,2.4
3.573,2.4
3.568,2.4
3.562,2.4
3.557,2.4
3.552,2.4
3.546,2
3.541,2
3.536,1.7
3.53,1.6
3.525,1.6
3.52,1.6
3.514,1.6
3.509,1.6
3.504,1.6
3.498,1.6
3.493,1.6
3.488,1.7
3.482,2
3.477,2.3
3.472,2.4
3.466,2.4
3.461,2.4
3.456,2.5
3.45,2.5
3.445,2.5
3.44,2.4
3.434,2.4
3.429,2.4
3.424,2.3
3.418,2
3.413,2
3.408,1.9
3.402,1.9
3.397,1.8
3.392,1.8
3.386,1.8
3.381,2
3.376,2
3.37,2
3.365,2.3
3.36,2.4
3.354,2.8
3.349,2.8
3.344,2.8
3.338,2.8
3.333,2.8
3.328,2.8
3.322,2.8
3.317,2.8
3.312,2.8
3.306,2.8
3.301,2.8
3.296,2.6
3.291,2.4
3.285,2.4
3.28,2.4
3.275,2.4
3.269,2.4
3.264,2.4
3.259,2.4
3.253,2.4
3.248,2.4
3.243,2.7
3.237,2.8
3.232,3.2
3.227,3.2
3.221,3.2
3.216,3.2
3.211,3.2
3.205,3.2
3.2,3.2
3.195,3.2
3.189,3.2
3.184,2.9
3.179,2.8
3.173,2.8
3.168,2.8
3.163,2.7
3.157,2.7
3.152,2.6
3.147,2.6
3.141,2.7
3.136,3
3.131,3.1
3.125,3.1
3.12,3.1
3.115,3.4
3.109,3.8
3.104,4.2
3.099,4.2
3.093,4.1
3.088,4
3.083,4
3.077,4
3.072,4
3.067,4
3.061,4
3.056,4
3.051,3.7
3.045,3.5
3.04,3.3
3.035,3.2
3.029,3.2
3.024,3.2
3.019,3.2
3.013,3.2
3.008,3.6
3.003,4
2.997,4.2
2.992,4.1
2.987,4.1
2.981,4.3
2.976,4.6
2.971,4.8
2.965,4.8
2.96,4.4
2.955,4.1
2.949,4
2.944,4
2.939,4
2.933,4
2.928,4
2.923,4
2.917,4
2.912,3.9
2.907,3.7
2.901,3.6
2.896,3.6
2.891,3.6
2.885,3.6
2.88,3.7
2.875,4
2.869,4.8
2.864,5.2
2.859,5.2
2.853,5.2
2.848,5.2
2.843,5.2
2.837,5.6
2.832,6
2.827,5.9
2.821,5.3
2.816,4.9
2.811,4.5
2.805,4.4
2.8,4.4
2.795,4.4
2.789,4.4
2.784,4.4
2.779,4.4
2.773,4.4
2.768,4.4
2.763,4.2
2.757,4
2.752,3.9
2.747,3.9
2.741,4
2.736,4
2.731,4.4
2.725,5.2
2.72,6
2.715,6
2.709,6
2.704,5.7
2.699,5.7
2.693,6
2.688,6.4
2.683,6.4
2.677,6
2.672,5.4
2.667,4.9
2.661,4.5
2.656,4.4
2.651,4.4
2.645,4.4
2.64,4.4
2.635,4.4
2.629,4.4
2.624,4.4
2.619,4.4
2.613,4.4
2.608,4.4
2.602,4.4
2.597,4.4
2.592,4.4
2.586,4.5
2.581,4.9
2.576,5.7
2.57,6.7
2.565,7.5
2.56,7.5
2.554,7.2
2.549,7.2
2.544,7.2
2.538,7.4
2.533,8
2.528,8.1
2.522,7.6
2.517,6.8
2.512,6
2.506,5.2
2.501,4.8
2.496,4.4
2.49,4.4
2.485,4.4
2.48,4.4
2.474,4.4
2.469,4.4
2.464,4.4
2.458,4.4
2.453,4.4
2.448,4.4
2.442,4.4
2.437,4.4
2.432,4.6
2.426,4.8
2.421,5.3
2.416,6.1
2.41,7.3
2.405,8.4
2.4,8.8
2.394,8.8
2.389,8.8
2.384,8.7
2.378,8.7
2.373,9.1
2.368,9.6
2.362,9.9
2.357,9.5
2.352,8.4
2.346,7.3
2.341,6.4
2.336,5.7
2.33,5.2
2.325,4.8
2.32,4.6
2.314,4.5
2.309,4.4
2.304,4.4
2.298,4.4
2.293,4.4
2.288,4.4
2.282,4.6
2.277,4.8
2.272,4.8
2.266,4.9
2.261,5.2
2.256,5.6
2.25,6
2.245,6.8
2.24,8
2.234,9.6
2.229,10.8
2.223,11.2
2.218,11.2
2.213,10.9
2.207,10.8
2.202,10.8
2.197,11.4
2.191,12.3
2.186,12.8
2.181,12.7
2.175,11.8
2.17,10.4
2.165,9.2
2.159,8
2.154,7.2
2.149,6.5
2.143,6
2.138,5.6
2.133,5.2
2.127,5.2
2.122,5.2
2.117,5.1
2.111,5
2.106,5
2.101,5
2.095,5
2.09,5.1
2.085,5.2
2.079,5.6
2.074,6
2.069,6.4
2.063,6.8
2.058,8
2.053,9.6
2.047,11.6
2.042,13.3
2.037,14.2
2.031,14.1
2.026,13.6
2.021,13.2
2.015,12.9
2.01,13.2
2.005,14
1.999,15.2
1.994,16
1.989,16
1.983,14.8
1.978,13.3
1.972,11.8
1.967,10.4
1.962,9.2
1.956,8.4
1.951,7.6
1.946,6.8
1.94,6.4
1.935,6
1.93,5.6
1.924,5.5
1.919,5.4
1.914,5.2
1.908,5.2
1.903,5.2
1.898,5.2
1.892,5.2
1.887,5.4
1.882,5.6
1.876,6
1.871,6.4
1.866,6.8
1.86,7.3
1.855,8.3
1.85,9.9
1.844,12.2
1.839,14.9
1.834,17.3
1.828,18.5
1.823,18.5
1.818,17.6
1.812,16.7
1.807,16
1.802,16
1.796,16.8
1.791,18
1.786,19.9
1.78,21.3
1.775,21.6
1.769,20.4
1.764,18.5
1.759,16.5
1.753,14.5
1.748,12.9
1.743,11.6
1.737,10.4
1.732,9.6
1.727,9
1.721,8.4
1.716,8
1.711,7.6
1.705,7.2
1.7,6.8
1.695,6.8
1.689,6.6
1.684,6.5
1.679,6.4
1.673,6.4
1.668,6.4
1.663,6.4
1.657,6.4
1.652,6.8
1.647,7.1
1.641,7.4
1.636,7.9
1.631,8.6
1.625,9.6
1.62,11.2
1.615,13.3
1.609,16.4
1.604,20
1.599,23.2
1.593,25.2
1.588,25.6
1.582,24.4
1.577,22.9
1.572,21.6
1.566,20.8
1.561,20.8
1.556,21.6
1.55,23.6
1.545,26.1
1.54,28.6
1.534,30.2
1.529,30
1.524,28.5
1.518,26
1.513,23.2
1.508,20.4
1.502,18
1.497,16.2
1.492,14.7
1.486,13.6
1.481,12.7
1.476,11.9
1.47,11.2
1.465,10.4
1.46,10
1.454,9.6
1.449,9.2
1.444,8.8
1.438,8.6
1.433,8.4
1.428,8.3
1.422,8.1
1.417,8
1.411,8
1.406,8
1.401,8
1.395,8
1.39,8.2
1.385,8.4
1.379,8.8
1.374,9.1
1.369,9.5
1.363,10.2
1.358,11
1.353,12.4
1.347,14.1
1.342,16.8
1.337,20.2
1.331,24.2
1.326,28.6
1.321,32.6
1.315,34.9
1.31,35.5
1.305,34.4
1.299,32.5
1.294,30.3
1.289,28.3
1.283,26.8
1.278,26.2
1.273,26.6
1.267,28.1
1.262,30.5
1.256,33.7
1.251,37
1.246,39.7
1.24,40.9
1.235,40.7
1.23,38.8
1.224,36
1.219,32.8
1.214,29.5
1.208,26.4
1.203,23.6
1.198,21.2
1.192,19.2
1.187,17.6
1.182,16.4
1.176,15.2
1.171,14.4
1.166,13.6
1.16,13
1.155,12.4
1.15,12
1.144,11.6
1.139,11.2
1.134,10.8
1.128,10.4
1.123,10
1.118,9.8
1.112,9.6
1.107,9.6
1.101,9.5
1.096,9.4
1.091,9.3
1.085,9.2
1.08,9.2
1.075,9.2
1.069,9.2
1.064,9.2
1.059,9.3
1.053,9.7
1.048,10
1.043,10.4
1.037,10.9
1.032,11.6
1.027,12.3
1.021,13.2
1.016,14.4
1.011,15.6
1.005,17.2
1,19.5
0.995,22.2
0.989,25.5
0.984,29.5
0.979,34
0.973,38.8
0.968,43.2
0.962,46.8
0.957,49.2
0.952,50.2
0.946,49.8
0.941,48.4
0.936,46.4
0.93,44
0.925,41.7
0.92,39.8
0.914,38.2
0.909,37.3
0.904,37
0.898,37.3
0.893,38.4
0.888,40.1
0.882,42.6
0.877,45.4
0.872,48.6
0.866,51.6
0.861,54.4
0.856,56.3
0.85,57.1
0.845,56.7
0.84,55.2
0.834,53
0.829,50.2
0.823,47
0.818,43.9
0.813,40.7
0.807,37.8
0.802,35.1
0.797,32.6
0.791,30.4
0.786,28.4
0.781,26.4
0.775,24.7
0.77,23.2
0.765,21.8
0.759,20.5
0.754,19.4
0.749,18.4
0.743,17.6
0.738,16.8
0.733,16
0.727,15.6
0.722,15
0.717,14.4
0.711,14
0.706,13.6
0.701,13.2
0.695,12.8
0.69,12.8
0.684,12.4
0.679,12.1
0.674,12
0.668,11.7
0.663,11.6
0.658,11.6
0.652,11.3
0.647,11.2
0.642,11.1
0.636,11
0.631,10.9
0.626,10.8
0.62,10.8
0.615,10.8
0.61,10.7
0.604,10.7
0.599,10.5
0.594,10.5
0.588,10.5
0.583,10.5
0.578,10.5
0.572,10.5
0.567,10.5
0.561,10.7
0.556,10.8
0.551,10.9
0.545,11
0.54,11.2
0.535,11.3
0.529,11.6
0.524,11.8
0.519,12.1
0.513,12.4
0.508,12.8
0.503,13.2
0.497,13.5
0.492,13.8
0.487,14.2
0.481,14.7
0.476,15.2
0.471,15.8
0.465,16.5
0.46,17.2
0.455,18.1
0.449,19.1
0.444,20.3
0.438,21.4
0.433,22.6
0.428,24
0.422,25.6
0.417,27.2
0.412,28.9
0.406,30.8
0.401,32.8
0.396,34.9
0.39,37.1
0.385,39.4
0.38,41.8
0.374,44.3
0.369,46.8
0.364,49.3
0.358,51.8
0.353,54.3
0.348,56.7
0.342,59
0.337,61.4
0.332,63.5
0.326,65.4
0.321,67.2
0.316,68.8
0.31,70.1
0.305,71.3
0.299,72.1
0.294,72.8
0.289,73.3
0.283,73.6
0.278,73.7
0.273,73.7
0.267,73.5
0.262,73.4
0.257,73
0.251,72.6
0.246,71.9
0.241,71.2
0.235,70.3
0.23,69.4
0.225,68.4
0.219,67.5
0.214,66.6
0.209,65.8
0.203,65.1
0.198,64.4
0.193,63.9
0.187,63.4
0.182,62.9
0.176,62.2
0.171,61.5
0.166,61
0.16,60.5
0.155,60
0.15,59.5
0.144,59.1
0.139,58.7
0.134,58.3
0.128,57.9
0.123,57.6
0.118,57.2
0.112,56.8
0.107,56.2
0.102,55.6
0.096,54.8
0.091,54.3
0.086,53.9
0.08,53.5
0.075,53.3
0.07,53.1
0.064,53.1
0.059,53.2
0.053,53.5
0.048,53.9
0.043,54
0.037,54.2
0.032,54.2
0.027,54.2
0.021,54.2
0.016,54.2
0.011,54.2
0.005,54.2
0,54.3
-0.005,54.3
-0.011,54.2
-0.016,54.1
-0.021,54.1
-0.027,54.1
-0.032,54.1
-0.037,54.3
-0.043,54.5
-0.048,54.9
-0.053,55.2
-0.059,55.6
-0.064,55.9
-0.07,56.3
-0.075,56.7
-0.08,57.1
-0.086,57.4
-0.091,57.8
-0.096,58.2
-0.102,58.7
-0.107,59.3
-0.112,59.9
-0.118,60.5
-0.123,61.3
-0.128,62.1
-0.134,63
-0.139,63.9
-0.144,64.8
-0.15,65.7
-0.155,66.8
-0.16,67.8
-0.166,69
-0.171,70.1
-0.176,71.3
-0.182,72.4
-0.187,73.6
-0.193,74.8
-0.198,76.2
-0.203,77.4
-0.209,78.6
-0.214,79.8
-0.219,81.1
-0.225,82.2
-0.23,83.5
-0.235,84.4
-0.241,85.3
-0.246,86
-0.251,86.8
-0.257,87.2
-0.262,87.2
-0.267,87.1
-0.273,87.2
-0.278,86.6
-0.283,86.2
-0.289,85.4
-0.294,84.2
-0.299,82.7
-0.305,81.1
-0.31,79.1
-0.316,76.9
-0.321,74.5
-0.326,71.8
-0.332,69.2
-0.337,66.7
-0.342,63.9
-0.348,61.2
-0.353,58.4
-0.358,55.8
-0.364,53.2
-0.369,50.7
-0.374,48.4
-0.38,46.4
-0.385,44.4
-0.39,42.5
-0.396,40.5
-0.401,38.7
-0.406,36.9
-0.412,35.3
-0.417,33.8
-0.422,32.3
-0.428,31
-0.433,29.7
-0.438,28.5
-0.444,27.3
-0.449,26.2
-0.455,25.1
-0.46,24.1
-0.465,23.2
-0.471,22.4
-0.476,21.5
-0.481,20.7
-0.487,19.9
-0.492,19.1
-0.497,18.4
-0.503,17.7
-0.508,17.2
-0.513,16.5
-0.519,16
-0.524,15.6
-0.529,15.2
-0.535,14.7
-0.54,14.3
-0.545,13.9
-0.551,13.5
-0.556,13.1
-0.561,12.8
-0.567,12.4
-0.572,12
-0.578,11.6
-0.583,11.5
-0.588,11.2
-0.594,11.2
-0.599,11.1
-0.604,10.9
-0.61,10.8
-0.615,10.8
-0.62,10.8
-0.626,10.7
-0.631,10.5
-0.636,10.4
-0.642,10.4
-0.647,10.4
-0.652,10.2
-0.658,10.1
-0.663,10.1
-0.668,10.1
-0.674,10.1
-0.679,10.3
-0.684,10.4
-0.69,10.6
-0.695,10.8
-0.701,11.2
-0.706,11.5
-0.711,11.9
-0.717,12.3
-0.722,12.7
-0.727,13.2
-0.733,13.8
-0.738,14.5
-0.743,15.2
-0.749,16
-0.754,17.2
-0.759,18.7
-0.765,20.3
-0.77,22.3
-0.775,24.8
-0.781,27.9
-0.786,31.4
-0.791,35.4
-0.797,39.7
-0.802,43.8
-0.807,47.7
-0.813,50.7
-0.818,52.7
-0.823,53.6
-0.829,53.6
-0.834,52.9
-0.84,52
-0.845,50.7
-0.85,49.4
-0.856,48.2
-0.861,47.2
-0.866,46.5
-0.872,46.1
-0.877,46.1
-0.882,46.5
-0.888,47.3
-0.893,48.8
-0.898,51.1
-0.904,53.9
-0.909,56.7
-0.914,59.2
-0.92,60.8
-0.925,61.4
-0.93,60.9
-0.936,59.6
-0.941,57.5
-0.946,55.2
-0.952,52.5
-0.957,50
-0.962,47.6
-0.968,45.4
-0.973,43.4
-0.979,41.5
-0.984,39.9
-0.989,38.2
-0.995,36.6
-1,35.1
-1.005,33.7
-1.011,32.4
-1.016,31.1
-1.021,29.8
-1.027,28.6
-1.032,27.4
-1.037,26.1
-1.043,25
-1.048,23.7
-1.053,22.5
-1.059,21.2
-1.064,19.8
-1.069,18.8
-1.075,18.1
-1.08,17.6
-1.085,17.2
-1.091,16.5
-1.096,16.1
-1.101,15.7
-1.107,15.3
-1.112,15
-1.118,14.6
-1.123,14.2
-1.128,14.1
-1.134,14
-1.139,14
-1.144,14
-1.15,14.2
-1.155,14.5
-1.16,14.9
-1.166,15.7
-1.171,16.9
-1.176,18.8
-1.182,21.2
-1.187,24.2
-1.192,27.3
-1.198,30
-1.203,32.1
-1.208,33.4
-1.214,34.1
-1.219,34.2
-1.224,34.1
-1.23,33.9
-1.235,33.7
-1.24,33.5
-1.246,33.6
-1.251,34
-1.256,34.9
-1.262,36.4
-1.267,38.4
-1.273,40.3
-1.278,41.7
-1.283,42.7
-1.289,42.8
-1.294,42.1
-1.299,41.2
-1.305,40
-1.31,38.5
-1.315,37
-1.321,35.5
-1.326,34
-1.331,32.7
-1.337,31.5
-1.342,30.5
-1.347,29.3
-1.353,28.5
-1.358,27.5
-1.363,26.6
-1.369,25.7
-1.374,24.9
-1.379,24.1
-1.385,23.2
-1.39,22.4
-1.395,21.6
-1.401,20.8
-1.406,20
-1.411,19.2
-1.417,18.4
-1.422,17.7
-1.428,17.2
-1.433,16.4
-1.438,15.9
-1.444,15.5
-1.449,15.2
-1.454,15.2
-1.46,15.4
-1.465,15.9
-1.47,16.8
-1.476,18.4
-1.481,20.2
-1.486,22.1
-1.492,23.6
-1.497,24.6
-1.502,25.2
-1.508,25.6
-1.513,25.6
-1.518,25.7
-1.524,25.9
-1.529,26.3
-1.534,27.1
-1.54,28.1
-1.545,29.4
-1.55,30.4
-1.556,31
-1.561,31.3
-1.566,31.2
-1.572,30.8
-1.577,30.3
-1.582,29.5
-1.588,28.8
-1.593,28.1
-1.599,27.4
-1.604,26.7
-1.609,26
-1.615,25.2
-1.62,24.4
-1.625,23.6
-1.631,22.8
-1.636,22.2
-1.641,21.5
-1.647,20.8
-1.652,20.2
-1.657,19.6
-1.663,19
-1.668,18.4
-1.673,17.9
-1.679,17.4
-1.684,17
-1.689,16.6
-1.695,16.2
-1.7,16
-1.705,16
-1.711,16.1
-1.716,16.5
-1.721,17.3
-1.727,18.2
-1.732,19
-1.737,19.8
-1.743,20.3
-1.748,20.7
-1.753,21.1
-1.759,21.4
-1.764,21.6
-1.769,22
-1.775,22.4
-1.78,22.9
-1.786,23.4
-1.791,23.7
-1.796,23.8
-1.802,23.8
-1.807,23.5
-1.812,23.2
-1.818,22.8
-1.823,22.4
-1.828,22
-1.834,21.6
-1.839,21.2
-1.844,20.9
-1.85,20.5
-1.855,20.1
-1.86,19.7
-1.866,19.2
-1.871,18.5
-1.876,18
-1.882,17.6
-1.887,17.2
-1.892,16.5
-1.898,16.1
-1.903,15.7
-1.908,15.4
-1.914,15.3
-1.919,15.3
-1.924,15.3
-1.93,15.6
-1.935,16
-1.94,16.4
-1.946,16.8
-1.951,17.2
-1.956,17.3
-1.962,17.6
-1.967,17.8
-1.972,18.1
-1.978,18.5
-1.983,18.9
-1.989,19.1
-1.994,19.2
-1.999,19.2
-2.005,19.2
-2.01,19.2
-2.015,19.2
-2.021,19.2
-2.026,18.8
-2.031,18.4
-2.037,18
-2.042,17.7
-2.047,17.4
-2.053,17.1
-2.058,16.8
-2.063,16.4
-2.069,16
-2.074,15.9
-2.079,15.6
-2.085,15.2
-2.09,14.8
-2.095,14.4
-2.101,14
-2.106,13.6
-2.111,13.4
-2.117,13.4
-2.122,13.7
-2.127,14.2
-2.133,14.6
-2.138,14.8
-2.143,14.8
-2.149,14.8
-2.154,15.2
-2.159,15.2
-2.165,15.6
-2.17,15.8
-2.175,15.8
-2.181,15.8
-2.186,15.8
-2.191,15.7
-2.197,15.7
-2.202,15.6
-2.207,15.6
-2.213,15.6
-2.218,15.6
-2.223,15.6
-2.229,15.5
-2.234,15.2
-2.24,15
-2.245,14.7
-2.25,14.4
-2.256,14
-2.261,13.6
-2.266,13.2
-2.272,12.8
-2.277,12.7
-2.282,12.7
-2.288,12.7
-2.293,12.7
-2.298,12.8
-2.304,12.8
-2.309,12.8
-2.314,12.8
-2.32,12.8
-2.325,12.8
-2.33,12.9
-2.336,13.2
-2.341,13.2
-2.346,13.2
-2.352,13.2
-2.357,13.2
-2.362,13.2
-2.368,13.2
-2.373,13.2
-2.378,13.1
-2.384,13.1
-2.389,13.1
-2.394,13.1
-2.4,13
-2.405,12.9
-2.41,12.8
-2.416,12.8
-2.421,12.4
-2.426,12
-2.432,11.6
-2.437,11.6
-2.442,11.6
-2.448,11.4
-2.453,11.3
-2.458,11.3
-2.464,11.5
-2.469,11.6
-2.474,11.6
-2.48,11.6
-2.485,11.6
-2.49,11.6
-2.496,11.6
-2.501,11.6
-2.506,11.6
-2.512,11.6
-2.517,11.5
-2.522,11.2
-2.528,11.2
-2.533,10.8
-2.538,10.8
-2.544,10.8
-2.549,10.8
-2.554,10.8
-2.56,10.8
-2.565,10.8
-2.57,10.8
-2.576,10.8
-2.581,10.8
-2.586,10.5
-2.592,10.4
-2.597,10.3
-2.602,10.3
-2.608,10.3
-2.613,10.3
-2.619,10.3
-2.624,10.4
-2.629,10.4
-2.635,10.4
-2.64,10.3
-2.645,10.3
-2.651,10.4
-2.656,10.3
-2.661,10
-2.667,9.8
-2.672,9.6
-2.677,9.6
-2.683,9.6
-2.688,9.5
-2.693,9.4
-2.699,9.4
-2.704,9.4
-2.709,9.4
-2.715,9.4
-2.72,9.4
-2.725,9.3
-2.731,9.3
-2.736,9.2
-2.741,9.2
-2.747,8.8
-2.752,8.8
-2.757,8.8
-2.763,8.8
-2.768,9
-2.773,9.1
-2.779,9.1
-2.784,9.1
-2.789,9.1
-2.795,9.1
-2.8,9.1
-2.805,8.8
-2.811,8.7
-2.816,8.4
-2.821,8.4
-2.827,8.3
-2.832,8.2
-2.837,8.2
-2.843,8.2
-2.848,8.2
-2.853,8.2
-2.859,8.2
-2.864,8.2
-2.869,8.2
-2.875,8.2
-2.88,8.2
-2.885,8.2
-2.891,8.2
-2.896,8.3
-2.901,8.4
-2.907,8.4
-2.912,8.4
-2.917,8.4
-2.923,8.4
-2.928,8.4
-2.933,8.3
-2.939,8
-2.944,7.6
-2.949,7.4
-2.955,7.2
-2.96,7.2
-2.965,7.2
-2.971,7.2
-2.976,7.2
-2.981,7.2
-2.987,7.2
-2.992,7.2
-2.997,7.2
-3.003,7.2
-3.008,7.2
-3.013,7.2
-3.019,7.2
-3.024,7.2
-3.029,7.3
-3.035,7.3
-3.04,7.3
-3.045,7.3
-3.051,7.3
-3.056,7.2
-3.061,7.2
-3.067,7.2
-3.072,6.9
-3.077,6.7
-3.083,6.4
-3.088,6.4
-3.093,6.3
-3.099,6.1
-3.104,6
-3.109,6
-3.115,6
-3.12,6
-3.125,6
-3.131,6
-3.136,6.1
-3.141,6.1
-3.147,6.4
-3.152,6.4
-3.157,6.4
-3.163,6.4
-3.168,6.4
-3.173,6.4
-3.179,6.4
-3.184,6.4
-3.189,6.4
-3.195,6.4
-3.2,6
-3.205,5.7
-3.211,5.6
-3.216,5.4
-3.221,5.2
-3.227,5.2
-3.232,5.2
-3.237,5.2
-3.243,5.2
-3.248,5.2
-3.253,5.2
-3.259,5.2
-3.264,5.4
-3.269,5.6
-3.275,5.7
-3.28,6
-3.285,6
-3.291,6
-3.296,6
-3.301,6
-3.306,6
-3.312,5.8
-3.317,5.6
-3.322,5.2
-3.328,5.2
-3.333,4.9
-3.338,4.8
-3.344,4.8
-3.349,4.7
-3.354,4.6
-3.36,4.6
-3.365,4.6
-3.37,4.7
-3.376,4.8
-3.381,4.8
-3.386,4.8
-3.392,5.1
-3.397,5.2
-3.402,5.2
-3.408,5.2
-3.413,5.2
-3.418,5.2
-3.424,5.2
-3.429,5.2
-3.434,5.1
-3.44,4.8
-3.445,4.5
-3.45,4.4
-3.456,4.3
-3.461,4
-3.466,4
-3.472,4
-3.477,4
-3.482,4
-3.488,4
-3.493,4
-3.498,4.1
-3.504,4.4
-3.509,4.4
-3.514,4.4
-3.52,4.6
-3.525,4.7
-3.53,4.8
-3.536,4.8
-3.541,4.8
-3.546,4.5
-3.552,4.4
-3.557,4.2
-3.562,4
-3.568,3.9
-3.573,3.6
-3.578,3.6
-3.584,3.6
-3.589,3.6
-3.594,3.6
-3.6,3.6
-3.605,3.6
-3.61,3.7
-3.616,4
-3.621,4
-3.626,4
-3.632,4
-3.637,4.1
-3.642,4.1
-3.647,4.1
-3.653,4.1
-3.658,4
-3.663,4
-3.669,3.7
-3.674,3.5
-3.679,3.2
-3.685,3.2
-3.69,3.2
