alpha,I
3.935,0.8
3.93,0.8
3.924,1.2
3.919,1.2
3.914,1.6
3.908,1.6
3.903,1.6
3.898,1.6
3.892,1.6
3.887,1.6
3.882,1.6
3.876,1.2
3.871,1.2
3.866,1.2
3.86,1.2
3.855,0.8
3.85,0.8
3.844,0.8
3.839,0.8
3.834,0.8
3.829,0.8
3.823,1.2
3.818,1.2
3.813,1.6
3.807,2
3.802,2
3.797,2
3.791,2
3.786,2
3.781,2
3.775,2
3.77,1.6
3.765,1.2
3.759,1.2
3.754,1.2
3.749,1.2
3.743,0.8
3.738,0.8
3.733,0.8
3.727,0.8
3.722,1.2
3.717,1.2
3.711,1.6
3.706,1.6
3.701,2
3.695,2
3.69,2
3.685,2
3.679,2
3.674,2
3.669,2
3.663,2
3.658,2
3.653,1.6
3.647,1.6
3.642,1.6
3.637,1.6
3.632,1.2
3.626,1.2
3.621,1.2
3.616,1.2
3.61,1.2
3.605,1.6
3.6,2
3.594,2
3.589,2
3.584,2.4
3.578,2.4
3.573,2.4
3.568,2.4
3.562,2.4
3.557,2.4
3.552,2.4
3.546,2.4
3.541,2.4
3.536,2
3.53,1.6
3.525,1.6
3.52,1.6
3.514,1.6
3.509,1.6
3.504,1.6
3.498,1.6
3.493,1.6
3.488,2
3.482,2
3.477,2.4
3.472,2.4
3.466,2.4
3.461,2.8
3.456,2.8
3.45,2.8
3.445,2.8
3.44,2.8
3.434,2.8
3.429,2.8
3.424,2.4
3.418,2.4
3.413,2.4
3.408,2
3.402,2
3.397,2
3.392,2
3.386,2
3.381,2
3.376,2
3.37,2.4
3.365,2.4
3.36,2.4
3.354,2.8
3.349,3.2
3.344,3.2
3.338,3.2
3.333,3.2
3.328,3.2
3.322,3.2
3.317,3.2
3.312,2.8
3.306,2.8
3.301,2.8
3.296,2.8
3.291,2.4
3.285,2.4
3.28,2.4
3.275,2.4
3.269,2.4
3.264,2.4
3.259,2.4
3.253,2.4
3.248,2.4
3.243,2.8
3.237,2.8
3.232,3.2
3.227,3.6
3.221,3.6
3.216,3.6
3.211,3.6
3.205,3.6
3.2,3.6
3.195,3.2
3.189,3.2
3.184,3.2
3.179,3.2
3.173,3.2
3.168,3.2
3.163,2.8
3.157,2.8
3.152,2.8
3.147,3.2
3.141,3.6
3.136,3.6
3.131,3.2
3.125,3.2
3.12,3.2
3.115,3.2
3.109,3.6
3.104,4
3.099,4.4
3.093,4.8
3.088,4.8
3.083,4.4
3.077,4.4
3.072,4.4
3.067,4.4
3.061,4.4
3.056,4.4
3.051,4.4
3.045,4
3.04,4
3.035,3.6
3.029,3.6
3.024,3.6
3.019,4
3.013,4.4
3.008,4.8
3.003,4.8
2.997,4.4
2.992,4
2.987,4
2.981,4
2.976,4.4
2.971,4.8
2.965,5.6
2.96,5.6
2.955,5.2
2.949,4.8
2.944,4.4
2.939,4.4
2.933,4.4
2.928,4.4
2.923,4.4
2.917,4.4
2.912,4.4
2.907,4.4
2.901,4
2.896,4
2.891,4
2.885,4.4
2.88,4.8
2.875,5.6
2.869,6
2.864,5.6
2.859,5.2
2.853,4.8
2.848,4.8
2.843,4.8
2.837,5.2
2.832,5.6
2.827,6.4
2.821,6.8
2.816,6.4
2.811,6
2.805,5.6
2.8,5.2
2.795,4.8
2.789,4.8
2.784,4.8
2.779,4.8
2.773,4.8
2.768,4.8
2.763,4.8
2.757,4.4
2.752,4.4
2.747,4.4
2.741,4.8
2.736,6
2.731,6.8
2.725,7.2
2.72,7.2
2.715,6.8
2.709,6.4
2.704,6
2.699,6
2.693,6
2.688,6.4
2.683,7.2
2.677,8
2.672,8
2.667,7.2
2.661,6.4
2.656,6
2.651,5.6
2.645,5.2
2.64,5.2
2.635,5.2
2.629,5.2
2.624,5.2
2.619,5.2
2.613,5.2
2.608,5.2
2.602,5.2
2.597,5.2
2.592,5.6
2.586,6.4
2.581,7.6
2.576,8.4
2.57,8.8
2.565,8.4
2.56,8
2.554,7.2
2.549,7.2
2.544,6.8
2.538,6.8
2.533,7.2
2.528,8
2.522,8.8
2.517,9.2
2.512,8.8
2.506,8
2.501,7.2
2.496,6.4
2.49,6
2.485,5.6
2.48,5.2
2.474,5.2
2.469,5.2
2.464,5.2
2.458,5.2
2.453,5.2
2.448,5.2
2.442,5.6
2.437,6
2.432,6.4
2.426,7.2
2.421,8.4
2.416,10
2.41,10.8
2.405,10.8
2.4,10
2.394,9.2
2.389,8.8
2.384,8.4
2.378,8.4
2.373,8.4
2.368,8.8
2.362,9.6
2.357,11.2
2.352,12
2.346,11.6
2.341,10.4
2.336,9.2
2.33,8
2.325,7.2
2.32,6.4
2.314,6
2.309,5.6
2.304,5.6
2.298,5.6
2.293,5.6
2.288,5.6
2.282,5.6
2.277,5.6
2.272,6
2.266,6.4
2.261,6.8
2.256,7.6
2.25,9.2
2.245,11.2
2.24,13.2
2.234,14
2.229,13.6
2.223,12.4
2.218,11.6
2.213,11.2
2.207,10.8
2.202,10.4
2.197,10.4
2.191,10.8
2.186,12
2.181,13.6
2.175,15.2
2.17,15.2
2.165,14.4
2.159,12.8
2.154,11.2
2.149,10
2.143,8.8
2.138,8
2.133,7.2
2.127,6.8
2.122,6.4
2.117,6.4
2.111,6.4
2.106,6.4
2.101,6.4
2.095,6.4
2.09,6.4
2.085,6.8
2.079,7.2
2.074,8
2.069,9.2
2.063,11.2
2.058,13.6
2.053,16
2.047,17.6
2.042,17.2
2.037,16
2.031,14.8
2.026,13.6
2.021,12.8
2.015,12.4
2.01,12
2.005,12.4
1.999,13.2
1.994,14.4
1.989,16.8
1.983,18.8
1.978,19.6
1.972,18.8
1.967,17.2
1.962,15.2
1.956,13.2
1.951,11.6
1.946,10.4
1.94,9.2
1.935,8.4
1.93,8
1.924,7.6
1.919,7.2
1.914,6.8
1.908,6.8
1.903,6.8
1.898,6.8
1.892,6.8
1.887,7.2
1.882,7.6
1.876,8
1.871,8.8
1.866,10
1.86,11.6
1.855,14.4
1.85,18
1.844,21.2
1.839,22.8
1.834,22.4
1.828,20.8
1.823,19.2
1.818,17.6
1.812,16.4
1.807,15.6
1.802,15.2
1.796,14.8
1.791,15.2
1.786,16
1.78,18
1.775,20.8
1.769,24
1.764,26
1.759,26
1.753,24
1.748,21.6
1.743,19.2
1.737,16.8
1.732,14.8
1.727,13.2
1.721,12
1.716,11.2
1.711,10.4
1.705,10
1.7,9.6
1.695,9.2
1.689,8.8
1.684,8.8
1.679,8.8
1.673,8.4
1.668,8.4
1.663,8.4
1.657,8.8
1.652,9.2
1.647,9.6
1.641,10.4
1.636,11.6
1.631,13.6
1.625,16.4
1.62,20.4
1.615,24.4
1.609,28
1.604,30
1.599,29.6
1.593,27.6
1.588,25.2
1.582,22.8
1.577,20.8
1.572,19.2
1.566,18.4
1.561,18
1.556,18
1.55,18.8
1.545,20.4
1.54,22.4
1.534,25.2
1.529,28.8
1.524,32.4
1.518,34.4
1.513,34.8
1.508,33.6
1.502,30.8
1.497,27.6
1.492,24.4
1.486,21.6
1.481,19.2
1.476,17.2
1.47,16
1.465,14.8
1.46,13.6
1.454,12.8
1.449,12.4
1.444,11.6
1.438,11.2
1.433,10.8
1.428,10.4
1.422,10.4
1.417,10.4
1.411,10.4
1.406,10.4
1.401,10.4
1.395,10.4
1.39,10.8
1.385,11.2
1.379,12
1.374,12.8
1.369,14
1.363,15.6
1.358,18
1.353,21.2
1.347,25.6
1.342,30.8
1.337,35.6
1.331,38.8
1.326,40
1.321,39.2
1.315,36.8
1.31,33.6
1.305,30.4
1.299,27.6
1.294,25.2
1.289,23.6
1.283,22.4
1.278,21.6
1.273,21.2
1.267,21.6
1.262,22.4
1.256,24
1.251,26.4
1.246,29.6
1.24,33.6
1.235,37.6
1.23,41.6
1.224,44.4
1.219,45.6
1.214,45.2
1.208,43.2
1.203,40
1.198,36.8
1.192,33.2
1.187,30
1.182,26.8
1.176,24.4
1.171,22
1.166,20
1.16,18.4
1.155,17.2
1.15,16.4
1.144,15.6
1.139,14.8
1.134,14.4
1.128,14
1.123,13.6
1.118,13.2
1.112,12.8
1.107,12.4
1.101,12
1.096,12
1.091,12
1.085,12
1.08,12
1.075,12
1.069,12.4
1.064,12.4
1.059,12.8
1.053,13.2
1.048,13.6
1.043,14.4
1.037,15.2
1.032,16.4
1.027,18
1.021,20
1.016,22.8
1.011,26
1.005,29.6
1,34.4
0.995,39.2
0.989,44
0.984,48.4
0.979,51.2
0.973,52.4
0.968,52.4
0.962,50.8
0.957,48.8
0.952,46
0.946,43.2
0.941,40.4
0.936,37.6
0.93,35.2
0.925,32.8
0.92,31.2
0.914,29.6
0.909,28.8
0.904,27.6
0.898,27.2
0.893,27.2
0.888,27.6
0.882,28.4
0.877,29.6
0.872,31.2
0.866,33.6
0.861,36.4
0.856,39.6
0.85,43.6
0.845,47.6
0.84,51.6
0.834,54.8
0.829,57.6
0.823,59.2
0.818,59.6
0.813,58.8
0.807,57.2
0.802,55.2
0.797,52.8
0.791,50
0.786,46.8
0.781,44
0.775,41.2
0.77,38.8
0.765,36.4
0.759,34
0.754,31.6
0.749,29.6
0.743,28
0.738,26.4
0.733,24.8
0.727,23.6
0.722,22.4
0.717,21.2
0.711,20
0.706,19.2
0.701,18.4
0.695,17.6
0.69,17.2
0.684,16.4
0.679,16
0.674,15.6
0.668,15.2
0.663,14.8
0.658,14.4
0.652,14.4
0.647,14
0.642,14
0.636,14
0.631,13.6
0.626,13.6
0.62,13.6
0.615,13.6
0.61,13.6
0.604,13.6
0.599,13.6
0.594,13.6
0.588,13.6
0.583,13.6
0.578,13.6
0.572,13.6
0.567,14
0.561,14
0.556,14.4
0.551,14.8
0.545,14.8
0.54,15.2
0.535,15.6
0.529,16
0.524,16.4
0.519,16.8
0.513,17.6
0.508,18
0.503,18.8
0.497,19.6
0.492,20.4
0.487,21.2
0.481,22.4
0.476,23.6
0.471,25.2
0.465,26.8
0.46,28.4
0.455,30.8
0.449,32.8
0.444,35.2
0.438,38
0.433,40.8
0.428,43.6
0.422,46.4
0.417,49.2
0.412,52.4
0.406,55.2
0.401,58
0.396,60.8
0.39,63.6
0.385,65.6
0.38,67.6
0.374,69.2
0.369,70.8
0.364,72
0.358,72.8
0.353,73.2
0.348,73.2
0.342,73.2
0.337,72.8
0.332,72
0.326,71.6
0.321,70.8
0.316,69.6
0.31,68.8
0.305,67.6
0.299,66.4
0.294,65.6
0.289,64.4
0.283,63.2
0.278,62
0.273,60.8
0.267,59.6
0.262,58.4
0.257,57.6
0.251,56.4
0.246,55.6
0.241,54.4
0.235,53.2
0.23,52
0.225,51.2
0.219,50.4
0.214,49.6
0.209,48.4
0.203,47.6
0.198,46.8
0.193,46
0.187,45.6
0.182,45.2
0.176,44.4
0.171,44
0.166,43.6
0.16,43.2
0.155,42.4
0.15,42
0.144,41.6
0.139,41.2
0.134,40.8
0.128,40.4
0.123,40
0.118,39.6
0.112,39.2
0.107,38.8
0.102,38.4
0.096,38
0.091,37.6
0.086,37.2
0.08,36.8
0.075,36.4
0.07,36
0.064,36
0.059,36
0.053,36
0.048,36
0.043,36
0.037,36
0.032,36
0.027,36
0.021,36
0.016,36
0.011,36
0.005,36
0,36
-0.005,36
-0.011,35.6
-0.016,35.2
-0.021,35.2
-0.027,35.2
-0.032,35.2
-0.037,35.6
-0.043,35.6
-0.048,35.6
-0.053,35.6
-0.059,36
-0.064,36
-0.07,36
-0.075,36.4
-0.08,36.8
-0.086,36.8
-0.091,36.8
-0.096,37.2
-0.102,37.2
-0.107,37.2
-0.112,37.6
-0.118,38
-0.123,38.4
-0.128,38.8
-0.134,39.2
-0.139,39.6
-0.144,40
-0.15,40.4
-0.155,40.8
-0.16,41.6
-0.166,42.4
-0.171,42.8
-0.176,43.6
-0.182,44.4
-0.187,45.2
-0.193,46
-0.198,46.8
-0.203,47.6
-0.209,48.8
-0.214,50
-0.219,51.2
-0.225,52.4
-0.23,54
-0.235,55.2
-0.241,56.8
-0.246,58.4
-0.251,60
-0.257,62
-0.262,64
-0.267,66
-0.273,68.4
-0.278,70.4
-0.283,72.4
-0.289,74.4
-0.294,76.4
-0.299,78.4
-0.305,80.4
-0.31,81.6
-0.316,83.2
-0.321,84.4
-0.326,85.2
-0.332,85.2
-0.337,85.6
-0.342,85.6
-0.348,85.6
-0.353,84.8
-0.358,84
-0.364,82.4
-0.369,80.8
-0.374,78.8
-0.38,76.8
-0.385,74.4
-0.39,71.6
-0.396,68.8
-0.401,66
-0.406,63.2
-0.412,60.4
-0.417,57.6
-0.422,55.2
-0.428,52.8
-0.433,50.4
-0.438,48
-0.444,45.6
-0.449,43.6
-0.455,41.6
-0.46,40
-0.465,38.4
-0.471,36.8
-0.476,35.2
-0.481,33.6
-0.487,32.4
-0.492,31.2
-0.497,30
-0.503,29.2
-0.508,28
-0.513,26.8
-0.519,26
-0.524,24.8
-0.529,24
-0.535,23.2
-0.54,22.4
-0.545,21.6
-0.551,20.8
-0.556,20
-0.561,19.6
-0.567,18.8
-0.572,18.4
-0.578,17.6
-0.583,17.2
-0.588,16.4
-0.594,16
-0.599,15.6
-0.604,15.2
-0.61,14.8
-0.615,14.8
-0.62,14.4
-0.626,14.4
-0.631,14
-0.636,13.6
-0.642,13.6
-0.647,13.2
-0.652,13.2
-0.658,13.2
-0.663,13.2
-0.668,13.2
-0.674,13.2
-0.679,13.6
-0.684,13.6
-0.69,14
-0.695,14.4
-0.701,14.8
-0.706,15.6
-0.711,16.4
-0.717,17.2
-0.722,18.4
-0.727,19.6
-0.733,21.2
-0.738,22.8
-0.743,25.2
-0.749,28
-0.754,31.2
-0.759,34.8
-0.765,39.2
-0.77,43.6
-0.775,48
-0.781,51.6
-0.786,54.8
-0.791,56.8
-0.797,57.2
-0.802,56.8
-0.807,55.6
-0.813,53.6
-0.818,51.6
-0.823,49.6
-0.829,47.6
-0.834,45.6
-0.84,44
-0.845,42.4
-0.85,41.6
-0.856,40.4
-0.861,39.2
-0.866,38.4
-0.872,37.6
-0.877,37.2
-0.882,36.8
-0.888,36.8
-0.893,36.8
-0.898,37.6
-0.904,38.8
-0.909,40.4
-0.914,42.4
-0.92,45.2
-0.925,48.8
-0.93,52.4
-0.936,55.6
-0.941,58
-0.946,59.2
-0.952,59.2
-0.957,58.4
-0.962,56.4
-0.968,54
-0.973,51.2
-0.979,48.8
-0.984,46
-0.989,43.6
-0.995,41.6
-1,39.6
-1.005,38
-1.011,36.4
-1.016,34.8
-1.021,33.2
-1.027,31.6
-1.032,30
-1.037,28.8
-1.043,27.6
-1.048,26.4
-1.053,25.2
-1.059,23.6
-1.064,22.4
-1.069,21.6
-1.075,21.2
-1.08,20.8
-1.085,20.4
-1.091,20
-1.096,19.6
-1.101,19.2
-1.107,18.8
-1.112,18.4
-1.118,18
-1.123,18
-1.128,18.4
-1.134,18.8
-1.139,19.2
-1.144,20
-1.15,21.2
-1.155,23.2
-1.16,25.6
-1.166,28.8
-1.171,32
-1.176,35.2
-1.182,37.6
-1.187,39.2
-1.192,39.6
-1.198,38.8
-1.203,38
-1.208,36.4
-1.214,35.2
-1.219,34
-1.224,32.8
-1.23,31.6
-1.235,30.8
-1.24,30
-1.246,29.2
-1.251,28.8
-1.256,28.8
-1.262,29.2
-1.267,30
-1.273,32
-1.278,34.4
-1.283,37.6
-1.289,40.4
-1.294,42.4
-1.299,43.2
-1.305,43.2
-1.31,42
-1.315,40.8
-1.321,39.2
-1.326,37.6
-1.331,36
-1.337,34.4
-1.342,33.2
-1.347,31.6
-1.353,30
-1.358,28.8
-1.363,27.6
-1.369,26.8
-1.374,25.6
-1.379,24.8
-1.385,24
-1.39,23.2
-1.395,22.4
-1.401,21.6
-1.406,21.2
-1.411,20.4
-1.417,19.6
-1.422,18.8
-1.428,18.4
-1.433,18
-1.438,17.6
-1.444,17.6
-1.449,18.4
-1.454,20
-1.46,21.6
-1.465,24
-1.47,26
-1.476,28
-1.481,29.2
-1.486,30
-1.492,30
-1.497,29.6
-1.502,29.2
-1.508,28.4
-1.513,27.6
-1.518,27.2
-1.524,26.8
-1.529,26
-1.534,25.6
-1.54,25.6
-1.545,26
-1.55,26.8
-1.556,28
-1.561,29.6
-1.566,30.8
-1.572,31.6
-1.577,32
-1.582,32
-1.588,31.2
-1.593,30.4
-1.599,29.6
-1.604,28.8
-1.609,28
-1.615,26.8
-1.62,26
-1.625,25.2
-1.631,24
-1.636,23.2
-1.641,22.4
-1.647,21.6
-1.652,20.8
-1.657,20
-1.663,19.2
-1.668,18.8
-1.673,18.4
-1.679,18
-1.684,17.6
-1.689,17.6
-1.695,17.6
-1.7,18.4
-1.705,19.2
-1.711,20.4
-1.716,21.6
-1.721,22.4
-1.727,23.2
-1.732,23.6
-1.737,23.6
-1.743,23.6
-1.748,23.6
-1.753,23.2
-1.759,23.2
-1.764,22.8
-1.769,22.4
-1.775,22.4
-1.78,22.8
-1.786,23.2
-1.791,23.6
-1.796,24
-1.802,24.4
-1.807,24.4
-1.812,24.4
-1.818,24.4
-1.823,24.4
-1.828,24
-1.834,23.2
-1.839,22.8
-1.844,22.4
-1.85,22
-1.855,21.2
-1.86,20.8
-1.866,20
-1.871,19.6
-1.876,18.8
-1.882,18
-1.887,17.6
-1.892,16.8
-1.898,16.4
-1.903,16
-1.908,16
-1.914,16.4
-1.919,16.8
-1.924,17.6
-1.93,18.4
-1.935,19.2
-1.94,19.6
-1.946,19.6
-1.951,19.6
-1.956,19.6
-1.962,20
-1.967,20
-1.972,19.6
-1.978,19.6
-1.983,20
-1.989,20.4
-1.994,20.4
-1.999,20.8
-2.005,20.8
-2.01,20.8
-2.015,20.8
-2.021,20.8
-2.026,20.4
-2.031,20
-2.037,19.6
-2.042,19.2
-2.047,18.8
-2.053,18.4
-2.058,18
-2.063,17.6
-2.069,17.2
-2.074,16.8
-2.079,16.4
-2.085,16
-2.09,15.6
-2.095,15.2
-2.101,14.8
-2.106,14.4
-2.111,14.8
-2.117,15.2
-2.122,15.6
-2.127,16
-2.133,16.4
-2.138,16.4
-2.143,16.4
-2.149,16.4
-2.154,16.8
-2.159,16.8
-2.165,16.8
-2.17,17.2
-2.175,17.6
-2.181,17.6
-2.186,17.6
-2.191,17.6
-2.197,17.6
-2.202,17.2
-2.207,17.2
-2.213,17.2
-2.218,17.2
-2.223,17.2
-2.229,16.8
-2.234,16.4
-2.24,16
-2.245,16
-2.25,15.6
-2.256,15.2
-2.261,14.8
-2.266,14
-2.272,13.6
-2.277,13.6
-2.282,13.6
-2.288,14
-2.293,14
-2.298,14.4
-2.304,14.4
-2.309,14.4
-2.314,14.4
-2.32,14.4
-2.325,14.4
-2.33,14.4
-2.336,14.4
-2.341,14.4
-2.346,14.8
-2.352,14.8
-2.357,14.8
-2.362,14.8
-2.368,14.8
-2.373,14.8
-2.378,14.8
-2.384,14.8
-2.389,14.8
-2.394,14.8
-2.4,14.8
-2.405,14.8
-2.41,14.4
-2.416,14
-2.421,13.6
-2.426,13.2
-2.432,12.8
-2.437,12.4
-2.442,12.4
-2.448,12.4
-2.453,12.4
-2.458,12.8
-2.464,13.2
-2.469,13.2
-2.474,13.2
-2.48,13.2
-2.485,13.2
-2.49,12.8
-2.496,12.8
-2.501,13.2
-2.506,13.2
-2.512,13.2
-2.517,13.2
-2.522,13.2
-2.528,12.8
-2.533,12.8
-2.538,12.4
-2.544,12.4
-2.549,12.4
-2.554,12.4
-2.56,12.4
-2.565,12.4
-2.57,12.4
-2.576,12
-2.581,12
-2.586,12
-2.592,11.6
-2.597,11.6
-2.602,11.6
-2.608,11.6
-2.613,11.6
-2.619,11.6
-2.624,11.6
-2.629,11.6
-2.635,11.6
-2.64,11.2
-2.645,11.2
-2.651,11.2
-2.656,11.2
-2.661,11.6
-2.667,11.6
-2.672,11.6
-2.677,11.2
-2.683,11.2
-2.688,11.2
-2.693,11.2
-2.699,10.8
-2.704,10.8
-2.709,10.8
-2.715,10.8
-2.72,10.8
-2.725,10.8
-2.731,10.8
-2.736,10.4
-2.741,10.4
-2.747,10
-2.752,10
-2.757,10
-2.763,10
-2.768,10
-2.773,10
-2.779,10
-2.784,10
-2.789,9.6
-2.795,9.6
-2.8,9.6
-2.805,10
-2.811,10
-2.816,10
-2.821,9.6
-2.827,9.6
-2.832,9.6
-2.837,9.6
-2.843,9.6
-2.848,9.6
-2.853,9.6
-2.859,9.6
-2.864,9.6
-2.869,9.2
-2.875,9.2
-2.88,9.2
-2.885,9.2
-2.891,9.2
-2.896,9.6
-2.901,9.6
-2.907,9.6
-2.912,9.2
-2.917,9.2
-2.923,9.2
-2.928,9.2
-2.933,9.2
-2.939,9.2
-2.944,9.2
-2.949,9.2
-2.955,8.8
-2.96,8.8
-2.965,8.8
-2.971,8.8
-2.976,8.8
-2.981,8.8
-2.987,8.8
-2.992,8.4
-2.997,8.4
-3.003,8.4
-3.008,8.4
-3.013,8.4
-3.019,8.4
-3.024,8.8
-3.029,8.8
-3.035,8.8
-3.04,8.8
-3.045,8.4
-3.051,8.4
-3.056,8.4
-3.061,8.4
-3.067,8
-3.072,8
-3.077,8
-3.083,7.6
-3.088,7.6
-3.093,7.6
-3.099,7.6
-3.104,7.6
-3.109,7.6
-3.115,7.2
-3.12,7.2
-3.125,7.2
-3.131,7.2
-3.136,7.2
-3.141,7.2
-3.147,7.6
-3.152,7.6
-3.157,7.6
-3.163,7.6
-3.168,7.6
-3.173,7.6
-3.179,7.6
-3.184,7.2
-3.189,7.2
-3.195,7.2
-3.2,7.2
-3.205,6.8
-3.211,6.8
-3.216,6.8
-3.221,6.8
-3.227,6.8
-3.232,6.8
-3.237,6.4
-3.243,6.4
-3.248,6.4
-3.253,6.4
-3.259,6.4
-3.264,6.4
-3.269,6.8
-3.275,6.8
-3.28,6.8
-3.285,6.8
-3.291,6.8
-3.296,6.8
-3.301,6.8
-3.306,6.8
-3.312,6.8
-3.317,6.4
-3.322,6.4
-3.328,6.4
-3.333,6.4
-3.338,6.4
-3.344,6.4
-3.349,6
-3.354,6
-3.36,6
-3.365,6
-3.37,6
-3.376,6
-3.381,6
-3.386,6
-3.392,6.4
-3.397,6.4
-3.402,6.4
-3.408,6.4
-3.413,6.4
-3.418,6.4
-3.424,6
-3.429,6
-3.434,6
-3.44,5.6
-3.445,5.6
-3.45,5.6
-3.456,5.6
-3.461,5.2
-3.466,5.2
-3.472,5.2
-3.477,5.2
-3.482,5.2
-3.488,5.2
-3.493,5.2
-3.498,5.2
-3.504,5.2
-3.509,5.2
-3.514,5.2
-3.52,5.2
-3.525,5.2
-3.53,5.2
-3.536,5.2
-3.541,5.2
-3.546,5.2
-3.552,5.2
-3.557,5.2
-3.562,5.2
-3.568,4.8
-3.573,4.8
-3.578,4.4
-3.584,4.4
-3.589,4.4
-3.594,4.4
-3.6,4.4
-3.605,4.4
-3.61,4.8
-3.616,4.8
-3.621,4.8
-3.626,4.8
-3.632,4.8
-3.637,4.8
-3.642,4.8
-3.647,4.8
-3.653,4.8
-3.658,4.8
-3.663,4.8
-3.669,4.8
-3.674,4.8
-3.679,4.4
-3.685,4.4
-3.69,4.4
-3.695,4
-3.701,4
-3.706,4
-3.711,4
-3.717,4
-3.722,4.4
-3.727,4.4
-3.733,4.4
-3.738,4.4
-3.743,4.4
-3.749,4.4
-3.754,4.4
-3.759,4.4
-3.765,4.4
-3.77,4.4
-3.775,4.4
-3.781,4
-3.786,4
-3.791,4
-3.797,4
-3.802,4
-3.807,4
-3.813,4
-3.818,4
-3.823,4
-3.829,4
-3.834,4
-3.839,4
-3.844,4
-3.85,4
-3.855,4
-3.86,4
-3.866,4
-3.871,4
-3.876,4
-3.882,4
