alpha,I
3.93,0.8
3.924,1.2
3.919,1.2
3.914,1.6
3.908,1.6
3.903,1.6
3.898,1.6
3.892,1.6
3.887,1.6
3.882,1.6
3.876,1.2
3.871,1.2
3.866,0.8
3.86,0.8
3.855,0.8
3.85,0.8
3.844,0.8
3.839,0.8
3.834,0.8
3.829,0.8
3.823,1.2
3.818,1.6
3.813,2
3.807,2
3.802,2
3.797,2
3.791,2
3.786,2
3.781,2
3.775,2
3.77,1.6
3.765,1.2
3.759,1.2
3.754,1.2
3.749,0.8
3.743,0.8
3.738,0.8
3.733,0.8
3.727,0.8
3.722,1.2
3.717,1.2
3.711,1.6
3.706,2
3.701,2
3.695,2
3.69,2
3.685,2
3.679,2
3.674,2
3.669,2
3.663,2
3.658,2
3.653,1.6
3.647,1.6
3.642,1.2
3.637,1.2
3.632,1.2
3.626,1.2
3.621,1.2
3.616,1.2
3.61,1.2
3.605,1.6
3.6,2
3.594,2
3.589,2.4
3.584,2.4
3.578,2.4
3.573,2.4
3.568,2.4
3.562,2.4
3.557,2.4
3.552,2.4
3.546,2.4
3.541,2
3.536,1.6
3.53,1.6
3.525,1.6
3.52,1.6
3.514,1.6
3.509,1.6
3.504,1.6
3.498,1.6
3.493,1.6
3.488,2
3.482,2.4
3.477,2.4
3.472,2.4
3.466,2.4
3.461,2.4
3.456,2.4
3.45,2.4
3.445,2.4
3.44,2.4
3.434,2.4
3.429,2.4
3.424,2.4
3.418,2
3.413,2
3.408,2
3.402,2
3.397,2
3.392,2
3.386,2
3.381,2
3.376,2
3.37,2.4
3.365,2.8
3.36,2.8
3.354,2.8
3.349,2.8
3.344,2.8
3.338,2.8
3.333,2.8
3.328,2.8
3.322,2.8
3.317,2.8
3.312,2.8
3.306,2.8
3.301,2.8
3.296,2.8
3.291,2.4
3.285,2.4
3.28,2.4
3.275,2.4
3.269,2.4
3.264,2.4
3.259,2.8
3.253,2.8
3.248,3.2
3.243,3.6
3.237,3.6
3.232,3.6
3.227,3.6
3.221,3.6
3.216,3.6
3.211,3.2
3.205,3.2
3.2,3.2
3.195,3.2
3.189,3.2
3.184,3.2
3.179,3.2
3.173,2.8
3.168,2.8
3.163,2.8
3.157,2.8
3.152,2.8
3.147,2.8
3.141,2.8
3.136,2.8
3.131,3.2
3.125,3.6
3.12,4.4
3.115,4.8
3.109,4.8
3.104,4.8
3.099,4.8
3.093,4.4
3.088,4.4
3.083,4.4
3.077,4.4
3.072,4.4
3.067,4.4
3.061,4.4
3.056,4.4
3.051,4.4
3.045,4
3.04,3.6
3.035,3.6
3.029,3.2
3.024,3.2
3.019,3.2
3.013,3.6
3.008,4
3.003,4.4
2.997,4.8
2.992,5.6
2.987,6.4
2.981,6
2.976,5.6
2.971,5.2
2.965,5.2
2.96,5.2
2.955,4.8
2.949,4.4
2.944,4.4
2.939,4.4
2.933,4.4
2.928,4.4
2.923,4.4
2.917,4.4
2.912,4.4
2.907,4
2.901,4
2.896,4
2.891,4
2.885,4
2.88,4
2.875,4.4
2.869,4.8
2.864,5.6
2.859,6.4
2.853,7.6
2.848,8.4
2.843,8.4
2.837,7.6
2.832,7.2
2.827,6.8
2.821,6.4
2.816,6
2.811,5.6
2.805,5.2
2.8,5.2
2.795,5.2
2.789,5.2
2.784,5.2
2.779,5.2
2.773,5.2
2.768,5.2
2.763,4.8
2.757,4.4
2.752,4.4
2.747,4.4
2.741,4.8
2.736,4.8
2.731,4.8
2.725,5.2
2.72,6
2.715,6.8
2.709,8
2.704,9.2
2.699,9.2
2.693,8.4
2.688,7.6
2.683,7.2
2.677,6.8
2.672,6.4
2.667,6
2.661,5.6
2.656,5.2
2.651,4.8
2.645,4.8
2.64,4.8
2.635,4.8
2.629,4.8
2.624,4.8
2.619,4.8
2.613,4.8
2.608,4.8
2.602,4.8
2.597,4.8
2.592,4.8
2.586,5.2
2.581,5.6
2.576,6.4
2.57,7.2
2.565,8
2.56,8.8
2.554,10.4
2.549,12
2.544,12.4
2.538,11.6
2.533,10.4
2.528,9.6
2.522,8.8
2.517,8
2.512,7.2
2.506,6.8
2.501,6
2.496,5.6
2.49,5.2
2.485,5.2
2.48,5.2
2.474,5.2
2.469,5.2
2.464,5.2
2.458,5.2
2.453,5.2
2.448,5.2
2.442,5.2
2.437,5.2
2.432,5.6
2.426,6
2.421,6.4
2.416,7.2
2.41,8
2.405,8.8
2.4,10
2.394,11.6
2.389,14
2.384,16
2.378,16
2.373,14.8
2.368,13.2
2.362,12
2.357,10.8
2.352,10
2.346,8.8
2.341,8
2.336,7.2
2.33,6.4
2.325,6
2.32,5.6
2.314,5.6
2.309,5.6
2.304,5.6
2.298,5.6
2.293,5.6
2.288,5.6
2.282,5.6
2.277,5.6
2.272,5.6
2.266,6
2.261,6
2.256,6.4
2.25,7.2
2.245,8
2.24,8.8
2.234,9.6
2.229,10.8
2.223,12.4
2.218,14.8
2.213,18
2.207,20.8
2.202,21.2
2.197,19.6
2.191,17.2
2.186,15.2
2.181,13.6
2.175,12.4
2.17,10.8
2.165,10
2.159,8.8
2.154,8
2.149,7.2
2.143,6.8
2.138,6.4
2.133,6
2.127,6
2.122,5.6
2.117,5.6
2.111,5.6
2.106,5.6
2.101,6
2.095,6
2.09,6
2.085,6
2.079,6.4
2.074,6.8
2.069,7.2
2.063,7.6
2.058,8.4
2.053,9.6
2.047,11.2
2.042,12.4
2.037,14.4
2.031,17.2
2.026,21.2
2.021,25.6
2.015,28.4
2.01,28.4
2.005,26.4
1.999,23.2
1.994,20.4
1.989,18
1.983,16.4
1.978,14.8
1.972,13.2
1.967,12
1.962,10.8
1.956,10
1.951,9.2
1.946,8.4
1.94,7.6
1.935,7.2
1.93,6.8
1.924,6.4
1.919,6.4
1.914,6.4
1.908,6.4
1.903,6.4
1.898,6.4
1.892,6.4
1.887,6.8
1.882,6.8
1.876,6.8
1.871,7.2
1.866,7.6
1.86,8
1.855,8.8
1.85,9.6
1.844,10.8
1.839,12
1.834,14
1.828,16.4
1.823,19.6
1.818,24
1.812,30
1.807,34.8
1.802,37.2
1.796,36
1.791,32.8
1.786,28.8
1.78,25.2
1.775,22
1.769,19.6
1.764,17.6
1.759,16
1.753,14.8
1.748,13.6
1.743,12.4
1.737,11.6
1.732,10.8
1.727,10
1.721,9.6
1.716,9.2
1.711,8.8
1.705,8.4
1.7,8
1.695,7.6
1.689,7.2
1.684,7.2
1.679,7.2
1.673,7.2
1.668,7.2
1.663,7.2
1.657,7.2
1.652,7.2
1.647,7.6
1.641,8
1.636,8.4
1.631,8.8
1.625,9.6
1.62,10.4
1.615,11.6
1.609,12.8
1.604,14.4
1.599,16.4
1.593,19.2
1.588,22.8
1.582,28
1.577,34.8
1.572,42
1.566,48
1.561,50.8
1.556,50
1.55,46.4
1.545,41.2
1.54,36.4
1.534,32
1.529,28.4
1.524,25.2
1.518,22.8
1.513,21.2
1.508,19.6
1.502,18
1.497,16.4
1.492,15.6
1.486,14.4
1.481,13.6
1.476,12.8
1.47,12
1.465,11.6
1.46,11.2
1.454,10.8
1.449,10.4
1.444,10
1.438,9.6
1.433,9.2
1.428,9.2
1.422,9.2
1.417,8.8
1.411,8.8
1.406,8.8
1.401,8.8
1.395,8.8
1.39,8.8
1.385,8.8
1.379,8.8
1.374,9.2
1.369,9.2
1.363,10
1.358,10.4
1.353,11.2
1.347,12
1.342,12.8
1.337,14.4
1.331,16
1.326,18
1.321,20.4
1.315,23.6
1.31,27.6
1.305,32.8
1.299,39.2
1.294,46.8
1.289,54.8
1.283,61.6
1.278,66
1.273,67.2
1.267,65.6
1.262,61.2
1.256,56
1.251,50.4
1.246,44.8
1.24,39.6
1.235,35.6
1.23,32
1.224,29.2
1.219,26.8
1.214,24.8
1.208,23.2
1.203,21.6
1.198,20.4
1.192,19.2
1.187,18.4
1.182,17.6
1.176,16.4
1.171,15.6
1.166,14.8
1.16,14.4
1.155,14
1.15,13.6
1.144,13.2
1.139,12.4
1.134,12
1.128,11.6
1.123,11.2
1.118,10.8
1.112,10.8
1.107,10.8
1.101,10.4
1.096,10.4
1.091,10
1.085,10
1.08,10
1.075,10
1.069,10
1.064,10
1.059,10
1.053,10
1.048,10
1.043,10.4
1.037,10.8
1.032,10.8
1.027,11.2
1.021,11.6
1.016,12
1.011,12.8
1.005,13.6
1,14.4
0.995,15.2
0.989,16.4
0.984,17.6
0.979,19.2
0.973,21.2
0.968,23.2
0.962,25.6
0.957,28.8
0.952,32.4
0.946,37.2
0.941,42.4
0.936,48.8
0.93,56
0.925,63.6
0.92,70.4
0.914,76.8
0.909,81.2
0.904,84.4
0.898,86
0.893,86
0.888,84
0.882,80.8
0.877,76.4
0.872,71.6
0.866,66.8
0.861,62
0.856,57.6
0.85,53.2
0.845,49.2
0.84,45.2
0.834,42
0.829,39.2
0.823,36.4
0.818,34
0.813,32
0.807,30
0.802,28.4
0.797,27.2
0.791,25.6
0.786,24.4
0.781,23.2
0.775,22.4
0.77,21.6
0.765,20.8
0.759,20
0.754,19.6
0.749,19.2
0.743,18.4
0.738,18
0.733,17.6
0.727,17.2
0.722,16.4
0.717,16
0.711,15.6
0.706,15.2
0.701,14.8
0.695,14.4
0.69,14
0.684,14
0.679,13.6
0.674,13.2
0.668,13.2
0.663,12.8
0.658,12.8
0.652,12.8
0.647,12.4
0.642,12
0.636,12
0.631,11.6
0.626,11.6
0.62,11.6
0.615,11.6
0.61,11.6
0.604,11.2
0.599,11.2
0.594,10.8
0.588,10.8
0.583,10.8
0.578,10.8
0.572,10.8
0.567,10.8
0.561,10.8
0.556,10.8
0.551,10.8
0.545,10.8
0.54,10.8
0.535,10.8
0.529,10.8
0.524,10.8
0.519,11.2
0.513,11.2
0.508,11.6
0.503,11.6
0.497,11.6
0.492,11.6
0.487,12
0.481,12.4
0.476,12.4
0.471,12.4
0.465,12.8
0.46,13.2
0.455,13.6
0.449,14
0.444,14.4
0.438,14.8
0.433,15.2
0.428,15.6
0.422,16.4
0.417,16.8
0.412,17.6
0.406,18.4
0.401,18.8
0.396,19.6
0.39,20
0.385,20.8
0.38,21.6
0.374,22.4
0.369,23.2
0.364,24
0.358,24.8
0.353,25.6
0.348,26.8
0.342,27.6
0.337,28.8
0.332,30
0.326,31.2
0.321,32
0.316,33.6
0.31,34.8
0.305,36
0.299,37.6
0.294,39.2
0.289,40.8
0.283,42.4
0.278,44
0.273,46
0.267,48
0.262,50
0.257,52
0.251,54
0.246,56
0.241,58
0.235,60
0.23,62.4
0.225,64.4
0.219,66.8
0.214,69.2
0.209,71.2
0.203,73.6
0.198,75.6
0.193,78
0.187,80.4
0.182,82.4
0.176,84.4
0.171,86.4
0.166,88.4
0.16,90
0.155,92
0.15,93.2
0.144,94.4
0.139,95.6
0.134,98.8
0.128,98
0.123,100
0.118,98.4
0.112,100
0.107,98.8
0.102,98.4
0.096,97.2
0.091,99.6
0.086,98.4
0.08,100
0.075,99.6
0.07,100
0.064,99.2
0.059,100
0.053,100
0.048,100
0.043,100
0.037,100
0.032,100
0.027,100
0.021,100
0.016,100
0.011,100
0.005,100
0,100
-0.005,100
-0.011,100
-0.016,100
-0.021,100
-0.027,100
-0.032,100
-0.037,100
-0.043,100
-0.048,100
-0.053,100
-0.059,100
-0.064,100
-0.07,100
-0.075,100
-0.08,100
-0.086,100
-0.091,100
-0.096,100
-0.102,99.6
-0.107,100
-0.112,100
-0.118,100
-0.123,100
-0.128,100
-0.134,100
-0.139,100
-0.144,100
-0.15,100
-0.155,99.2
-0.16,98.4
-0.166,97.2
-0.171,95.6
-0.176,93.6
-0.182,91.6
-0.187,89.2
-0.193,87.2
-0.198,85.2
-0.203,82.8
-0.209,80.4
-0.214,78
-0.219,75.6
-0.225,73.2
-0.23,70.8
-0.235,68.4
-0.241,66
-0.246,63.6
-0.251,61.6
-0.257,59.6
-0.262,57.6
-0.267,56
-0.273,54
-0.278,52
-0.283,50.8
-0.289,49.2
-0.294,47.6
-0.299,46
-0.305,44.8
-0.31,43.6
-0.316,42.4
-0.321,40.8
-0.326,39.6
-0.332,38.4
-0.337,37.2
-0.342,36
-0.348,34.4
-0.353,33.6
-0.358,32.4
-0.364,31.2
-0.369,30
-0.374,29.2
-0.38,28.4
-0.385,27.6
-0.39,26.8
-0.396,26
-0.401,25.2
-0.406,24.4
-0.412,23.6
-0.417,22.8
-0.422,22.4
-0.428,22
-0.433,21.2
-0.438,20.4
-0.444,20
-0.449,19.6
-0.455,18.8
-0.46,18.4
-0.465,18
-0.471,17.6
-0.476,17.2
-0.481,16.4
-0.487,16
-0.492,15.6
-0.497,15.2
-0.503,14.8
-0.508,14.8
-0.513,14.4
-0.519,14
-0.524,13.6
-0.529,13.2
-0.535,13.2
-0.54,12.8
-0.545,12.4
-0.551,12.4
-0.556,12
-0.561,12
-0.567,11.6
-0.572,11.6
-0.578,11.2
-0.583,10.8
-0.588,10.8
-0.594,10.8
-0.599,10.8
-0.604,10.8
-0.61,10.8
-0.615,10.8
-0.62,10.4
-0.626,10.4
-0.631,10.4
-0.636,10
-0.642,10
-0.647,10
-0.652,9.6
-0.658,9.6
-0.663,9.6
-0.668,9.6
-0.674,10
-0.679,10
-0.684,10
-0.69,10
-0.695,10.4
-0.701,10.4
-0.706,10.8
-0.711,10.8
-0.717,11.2
-0.722,11.6
-0.727,11.6
-0.733,12
-0.738,12.4
-0.743,12.8
-0.749,13.2
-0.754,14
-0.759,14.4
-0.765,15.2
-0.77,16
-0.775,16.8
-0.781,18
-0.786,19.2
-0.791,20.4
-0.797,22
-0.802,23.6
-0.807,25.2
-0.813,27.2
-0.818,30
-0.823,32.8
-0.829,36.8
-0.834,41.6
-0.84,47.2
-0.845,54
-0.85,61.2
-0.856,68
-0.861,74
-0.866,78
-0.872,80.4
-0.877,81.2
-0.882,80.4
-0.888,78.8
-0.893,76
-0.898,73.2
-0.904,70.4
-0.909,67.6
-0.914,64.8
-0.92,62.4
-0.925,60
-0.93,57.6
-0.936,55.2
-0.941,53.2
-0.946,51.2
-0.952,49.2
-0.957,46.8
-0.962,44.8
-0.968,42.8
-0.973,41.2
-0.979,39.6
-0.984,38
-0.989,36.4
-0.995,34.8
-1,33.6
-1.005,32.4
-1.011,31.2
-1.016,30
-1.021,28.8
-1.027,27.6
-1.032,26.8
-1.037,25.6
-1.043,24.8
-1.048,24
-1.053,23.2
-1.059,22.4
-1.064,21.2
-1.069,20
-1.075,19.6
-1.08,19.2
-1.085,18.8
-1.091,18
-1.096,17.6
-1.101,17.2
-1.107,16.4
-1.112,15.6
-1.118,14.8
-1.123,14
-1.128,13.6
-1.134,13.2
-1.139,12.8
-1.144,12.4
-1.15,12.4
-1.155,12.4
-1.16,12.4
-1.166,12.8
-1.171,13.2
-1.176,14
-1.182,14.8
-1.187,16
-1.192,17.2
-1.198,18.4
-1.203,20.4
-1.208,22.8
-1.214,26.4
-1.219,30.8
-1.224,36
-1.23,41.6
-1.235,46.4
-1.24,49.6
-1.246,51.6
-1.251,51.6
-1.256,50.8
-1.262,49.2
-1.267,48
-1.273,46.8
-1.278,46
-1.283,44.8
-1.289,43.2
-1.294,41.6
-1.299,40
-1.305,38
-1.31,36.4
-1.315,35.2
-1.321,34
-1.326,32.8
-1.331,31.6
-1.337,30.8
-1.342,29.6
-1.347,28.8
-1.353,27.6
-1.358,26.8
-1.363,25.6
-1.369,24.8
-1.374,24
-1.379,23.2
-1.385,22.4
-1.39,22
-1.395,21.2
-1.401,20.8
-1.406,20.4
-1.411,19.6
-1.417,19.2
-1.422,18.4
-1.428,17.6
-1.433,17.2
-1.438,16.4
-1.444,16
-1.449,15.6
-1.454,15.2
-1.46,15.2
-1.465,15.2
-1.47,15.6
-1.476,15.6
-1.481,15.6
-1.486,16
-1.492,16.8
-1.497,18
-1.502,20
-1.508,23.2
-1.513,26.8
-1.518,30
-1.524,32.4
-1.529,34.4
-1.534,35.6
-1.54,36.4
-1.545,36.4
-1.55,36.4
-1.556,35.6
-1.561,35.2
-1.566,34.4
-1.572,33.6
-1.577,32.4
-1.582,31.2
-1.588,30
-1.593,28.8
-1.599,28
-1.604,26.8
-1.609,26
-1.615,24.8
-1.62,24
-1.625,23.2
-1.631,22.4
-1.636,22
-1.641,21.2
-1.647,20.4
-1.652,20
-1.657,19.2
-1.663,18.8
-1.668,18.4
-1.673,18
-1.679,17.6
-1.684,17.2
-1.689,16.8
-1.695,16.4
-1.7,16
-1.705,15.6
-1.711,15.6
-1.716,15.6
-1.721,15.6
-1.727,15.6
-1.732,16
-1.737,16.8
-1.743,18
-1.748,19.6
-1.753,21.6
-1.759,23.2
-1.764,24.8
-1.769,26
-1.775,26.8
-1.78,27.6
-1.786,28
-1.791,28
-1.796,28
-1.802,27.2
-1.807,26.8
-1.812,26.4
-1.818,26
-1.823,25.6
-1.828,24.8
-1.834,24
-1.839,22.8
-1.844,22
-1.85,21.2
-1.855,20.4
-1.86,19.6
-1.866,18.8
-1.871,18.4
-1.876,18
-1.882,17.2
-1.887,16.8
-1.892,16.4
-1.898,16
-1.903,15.6
-1.908,15.2
-1.914,15.2
-1.919,15.2
-1.924,15.2
-1.93,15.2
-1.935,14.8
-1.94,14.8
-1.946,14.8
-1.951,15.2
-1.956,16
-1.962,17.2
-1.967,18.4
-1.972,19.2
-1.978,20
-1.983,20.8
-1.989,21.6
-1.994,22
-1.999,22
-2.005,22
-2.01,22
-2.015,21.6
-2.021,21.2
-2.026,20.8
-2.031,20.4
-2.037,20
-2.042,19.6
-2.047,18.8
-2.053,18.4
-2.058,17.6
-2.063,16.8
-2.069,16.4
-2.074,16
-2.079,15.6
-2.085,14.8
-2.09,14.4
-2.095,14
-2.101,13.6
-2.106,13.2
-2.111,13.2
-2.117,13.2
-2.122,13.2
-2.127,13.2
-2.133,13.2
-2.138,13.2
-2.143,13.2
-2.149,13.6
-2.154,14.4
-2.159,14.8
-2.165,15.2
-2.17,16
-2.175,16.4
-2.181,16.8
-2.186,17.2
-2.191,17.2
-2.197,17.2
-2.202,17.2
-2.207,17.2
-2.213,17.2
-2.218,16.8
-2.223,16.8
-2.229,16.4
-2.234,16
-2.24,16
-2.245,15.6
-2.25,15.6
-2.256,15.2
-2.261,14.8
-2.266,14
-2.272,13.2
-2.277,12.8
-2.282,12.8
-2.288,12.8
-2.293,12.8
-2.298,12.8
-2.304,12.4
-2.309,12
-2.314,12
-2.32,12
-2.325,12.4
-2.33,12.4
-2.336,12.4
-2.341,12.8
-2.346,13.2
-2.352,13.6
-2.357,14
-2.362,14
-2.368,14.4
-2.373,14.4
-2.378,14.8
-2.384,14.8
-2.389,14.8
-2.394,14.8
-2.4,14.4
-2.405,14.4
-2.41,14
-2.416,14
-2.421,13.6
-2.426,13.2
-2.432,12.8
-2.437,12.8
-2.442,12.8
-2.448,12.4
-2.453,12
-2.458,12
-2.464,11.6
-2.469,11.6
-2.474,11.6
-2.48,11.6
-2.485,11.6
-2.49,11.6
-2.496,11.6
-2.501,11.6
-2.506,11.6
-2.512,11.6
-2.517,11.6
-2.522,12
-2.528,12
-2.533,12
-2.538,12
-2.544,12
-2.549,12
-2.554,12
-2.56,12
-2.565,12
-2.57,12
-2.576,12
-2.581,12
-2.586,11.6
-2.592,11.2
-2.597,11.2
-2.602,11.2
-2.608,10.8
-2.613,10.8
-2.619,10.8
-2.624,10.8
-2.629,10.8
-2.635,10.8
-2.64,10.4
-2.645,10
-2.651,9.6
-2.656,9.6
-2.661,9.6
-2.667,9.6
-2.672,9.6
-2.677,9.6
-2.683,9.6
-2.688,9.6
-2.693,10
-2.699,10
-2.704,10
-2.709,10.4
-2.715,10.4
-2.72,10.4
-2.725,10.4
-2.731,10.4
-2.736,10.4
-2.741,10
-2.747,9.6
-2.752,9.6
-2.757,9.2
-2.763,9.2
-2.768,9.2
-2.773,9.2
-2.779,9.2
-2.784,9.2
-2.789,9.2
-2.795,9.2
-2.8,9.2
-2.805,8.8
-2.811,8.8
-2.816,8.8
-2.821,8.8
-2.827,8.8
-2.832,8.8
-2.837,8.8
-2.843,8.8
-2.848,8.8
-2.853,9.2
-2.859,9.2
-2.864,9.2
-2.869,9.2
-2.875,9.2
-2.88,9.2
-2.885,9.2
-2.891,9.2
-2.896,9.2
-2.901,9.2
-2.907,8.8
-2.912,8.8
-2.917,8.8
-2.923,8.8
-2.928,8.4
-2.933,8.4
-2.939,8
-2.944,7.6
-2.949,7.6
-2.955,7.6
-2.96,7.2
-2.965,7.2
-2.971,7.2
-2.976,7.2
-2.981,7.2
-2.987,7.6
-2.992,8
-2.997,8
-3.003,8
-3.008,8
-3.013,8
-3.019,8
-3.024,8
-3.029,8
-3.035,8
-3.04,8
-3.045,8
-3.051,8
-3.056,7.6
-3.061,7.6
-3.067,7.2
-3.072,7.2
-3.077,6.8
-3.083,6.4
-3.088,6.4
-3.093,6.4
-3.099,6.4
-3.104,6.4
-3.109,6.4
-3.115,6.4
-3.12,6.8
-3.125,6.8
-3.131,7.2
-3.136,7.2
-3.141,7.2
-3.147,7.2
-3.152,7.2
-3.157,7.2
-3.163,7.2
-3.168,6.8
-3.173,6.8
-3.179,6.8
-3.184,6.8
-3.189,6.8
-3.195,6.4
-3.2,6.4
-3.205,6
-3.211,5.6
-3.216,5.6
-3.221,5.2
-3.227,5.2
-3.232,5.2
-3.237,5.6
-3.243,6
-3.248,6
-3.253,6
-3.259,6.4
-3.264,6.4
-3.269,6.4
-3.275,6.4
-3.28,6.4
-3.285,6.8
-3.291,6.8
-3.296,6.8
-3.301,6.8
-3.306,6.4
-3.312,6
-3.317,6
-3.322,5.6
-3.328,5.2
-3.333,4.8
-3.338,4.8
-3.344,4.8
-3.349,4.8
-3.354,4.8
-3.36,4.8
-3.365,4.8
-3.37,4.8
-3.376,5.2
-3.381,5.2
-3.386,5.6
-3.392,6
-3.397,6
-3.402,6
-3.408,6
-3.413,6
-3.418,6
-3.424,5.6
-3.429,5.6
-3.434,5.2
-3.44,4.8
-3.445,4.8
-3.45,4.4
-3.456,4.4
-3.461,4.4
-3.466,4.4
-3.472,4.4
-3.477,4.4
-3.482,4.4
-3.488,4.4
-3.493,4.4
-3.498,4.8
-3.504,4.8
-3.509,5.2
-3.514,5.2
-3.52,5.2
-3.525,5.2
-3.53,5.2
-3.536,5.2
-3.541,5.2
-3.546,4.8
-3.552,4.4
-3.557,4.4
-3.562,4.4
-3.568,4
-3.573,4
-3.578,4
-3.584,4
-3.589,4
-3.594,4
-3.6,4
-3.605,4
-3.61,4.4
-3.616,4.4
-3.621,4.4
-3.626,4.8
-3.632,4.8
-3.637,4.8
-3.642,4.8
-3.647,4.8
-3.653,4.8
-3.658,4.4
-3.663,4
-3.669,4
-3.674,3.6
-3.679,3.6
-3.685,3.6
-3.69,3.6
-3.695,3.6
-3.701,3.6
-3.706,3.6
-3.711,3.6
-3.717,3.6
-3.722,4
-3.727,4
-3.733,4
-3.738,4
-3.743,4
-3.749,4
-3.754,4
-3.759,4
-3.765,4
-3.77,3.6
-3.775,3.2
-3.781,3.2
-3.786,3.2
-3.791,3.2
-3.797,3.2
-3.802,3.2
-3.807,3.2
-3.813,3.2
-3.818,3.2
-3.823,3.6
-3.829,3.6
-3.834,3.6
-3.839,3.6
-3.844,3.6
-3.85,3.6
-3.855,3.6
-3.86,3.6
-3.866,3.6
-3.871,3.2
-3.876,3.2
-3.882,3.2
-3.887,3.2
-3.892,3.2
-3.898,3.2
-3.903,3.2
-3.908,3.2
-3.914,3.2
-3.919,3.2
-3.924,3.2
-3.93,3.2
-3.935,3.2
-3.94,3.2
-3.946,3.2
-3.951,3.2
-3.956,3.2
-3.962,3.2
-3.967,3.2
