alpha,I
4.557,0.4
4.552,0.4
4.547,0.4
4.541,0.4
4.536,0.4
4.531,0.4
4.525,0.4
4.52,0.4
4.515,0.4
4.509,0.4
4.504,0.4
4.499,0.4
4.493,0.7
4.488,0.8
4.483,0.8
4.478,0.8
4.472,0.8
4.467,0.6
4.462,0.4
4.456,0.4
4.451,0.4
4.446,0.4
4.44,0.4
4.435,0.4
4.43,0.4
4.424,0.4
4.419,0.4
4.414,0.4
4.408,0.4
4.403,0.8
4.398,0.8
4.392,0.8
4.387,0.8
4.382,0.8
4.377,0.8
4.371,0.5
4.366,0.4
4.361,0.4
4.355,0.4
4.35,0.4
4.345,0.4
4.339,0.4
4.334,0.4
4.329,0.4
4.323,0.4
4.318,0.4
4.313,0.8
4.307,0.9
4.302,0.9
4.297,0.9
4.291,0.9
4.286,0.8
4.281,0.8
4.275,0.8
4.27,0.5
4.265,0.5
4.26,0.4
4.254,0.4
4.249,0.4
4.244,0.4
4.238,0.4
4.233,0.4
4.228,0.4
4.222,0.7
4.217,0.8
4.212,1.1
4.206,1.2
4.201,1.2
4.196,1.2
4.19,1.1
4.185,0.8
4.18,0.8
4.174,0.7
4.169,0.6
4.164,0.4
4.158,0.4
4.153,0.4
4.148,0.4
4.143,0.4
4.137,0.4
4.132,0.4
4.127,0.7
4.121,0.8
4.116,1.2
4.111,1.2
4.105,1.2
4.1,1.2
4.095,1.2
4.089,1.1
4.084,0.8
4.079,0.8
4.073,0.8
4.068,0.7
4.063,0.6
4.057,0.4
4.052,0.4
4.047,0.4
4.041,0.4
4.036,0.4
4.031,0.5
4.025,0.8
4.02,1.1
4.015,1.2
4.009,1.5
4.004,1.6
3.999,1.6
3.994,1.4
3.988,1.2
3.983,1
3.978,0.8
3.972,0.8
3.967,0.8
3.962,0.8
3.956,0.8
3.951,0.7
3.946,0.7
3.94,0.7
3.935,0.7
3.93,0.7
3.924,0.8
3.919,1.2
3.914,1.6
3.908,1.6
3.903,1.6
3.898,1.6
3.892,1.6
3.887,1.3
3.882,1.2
3.876,1.1
3.871,0.9
3.866,0.8
3.86,0.8
3.855,0.8
3.85,0.8
3.844,0.8
3.839,0.8
3.834,0.8
3.829,0.8
3.823,0.8
3.818,1.2
3.813,1.4
3.807,1.6
3.802,1.7
3.797,1.9
3.791,1.9
3.786,1.9
3.781,1.6
3.775,1.4
3.77,1.2
3.765,1.2
3.759,1.1
3.754,1
3.749,0.8
3.743,0.8
3.738,0.8
3.733,0.8
3.727,0.8
3.722,0.8
3.717,0.8
3.711,1.2
3.706,1.6
3.701,1.8
3.695,2
3.69,2
3.685,2
3.679,2
3.674,2
3.669,1.9
3.663,1.6
3.658,1.5
3.653,1.2
3.647,1.2
3.642,1.2
3.637,1.2
3.632,1.1
3.626,1
3.621,1
3.616,1
3.61,1
3.605,1.2
3.6,1.5
3.594,1.8
3.589,2
3.584,2.1
3.578,2.1
3.573,2.2
3.568,2.2
3.562,2.2
3.557,2
3.552,2
3.546,1.7
3.541,1.6
3.536,1.5
3.53,1.5
3.525,1.2
3.52,1.2
3.514,1.2
3.509,1.2
3.504,1.2
3.498,1.2
3.493,1.2
3.488,1.6
3.482,2
3.477,2.2
3.472,2.4
3.466,2.4
3.461,2.4
3.456,2.4
3.45,2.4
3.445,2.4
3.44,2.4
3.434,2.4
3.429,2.1
3.424,2
3.418,1.8
3.413,1.7
3.408,1.6
3.402,1.6
3.397,1.6
3.392,1.6
3.386,1.6
3.381,1.6
3.376,1.9
3.37,2.2
3.365,2.4
3.36,2.4
3.354,2.6
3.349,2.7
3.344,2.7
3.338,2.8
3.333,2.8
3.328,2.8
3.322,2.8
3.317,2.8
3.312,2.6
3.306,2.4
3.301,2.4
3.296,2.2
3.291,2
3.285,2
3.28,1.9
3.275,1.9
3.269,1.9
3.264,2
3.259,2
3.253,2.4
3.248,2.8
3.243,2.8
3.237,2.8
3.232,2.8
3.227,2.8
3.221,2.8
3.216,2.8
3.211,2.9
3.205,2.9
3.2,2.9
3.195,2.9
3.189,2.9
3.184,2.8
3.179,2.8
3.173,2.8
3.168,2.8
3.163,2.5
3.157,2.5
3.152,2.4
3.147,2.4
3.141,2.4
3.136,2.5
3.131,2.8
3.125,3.2
3.12,3.6
3.115,4
3.109,4
3.104,4
3.099,3.6
3.093,3.6
3.088,3.4
3.083,3.3
3.077,3.3
3.072,3.3
3.067,3.3
3.061,3.2
3.056,3.2
3.051,3.2
3.045,3.2
3.04,3.2
3.035,2.9
3.029,2.8
3.024,2.8
3.019,2.8
3.013,2.8
3.008,2.8
3.003,3.2
2.997,4
2.992,4.8
2.987,5.6
2.981,5.6
2.976,5.2
2.971,4.8
2.965,4.4
2.96,4.1
2.955,4
2.949,4
2.944,4
2.939,4
2.933,4
2.928,3.9
2.923,3.8
2.917,3.7
2.912,3.6
2.907,3.5
2.901,3.4
2.896,3.2
2.891,3.2
2.885,3.2
2.88,3.2
2.875,3.2
2.869,3.6
2.864,4.3
2.859,5.1
2.853,6
2.848,6.8
2.843,6.8
2.837,6.4
2.832,6
2.827,5.3
2.821,4.8
2.816,4.4
2.811,4.3
2.805,4.3
2.8,4.2
2.795,4.2
2.789,4.2
2.784,4.2
2.779,4.2
2.773,4.2
2.768,4.1
2.763,4
2.757,3.6
2.752,3.5
2.747,3.5
2.741,3.6
2.736,3.6
2.731,3.7
2.725,4.1
2.72,4.8
2.715,5.7
2.709,6.8
2.704,8
2.699,8.4
2.693,7.9
2.688,7.1
2.683,6.3
2.677,5.5
2.672,4.8
2.667,4.4
2.661,4
2.656,4
2.651,4
2.645,4
2.64,4
2.635,4
2.629,4
2.624,4
2.619,4
2.613,4
2.608,4
2.602,4
2.597,4
2.592,4
2.586,4
2.581,4.4
2.576,4.8
2.57,5.6
2.565,6.4
2.56,7.6
2.554,9.2
2.549,10.5
2.544,10.9
2.538,10.4
2.533,9.6
2.528,8.4
2.522,7.2
2.517,6.3
2.512,5.5
2.506,4.8
2.501,4.4
2.496,4.4
2.49,4.3
2.485,4.2
2.48,4.2
2.474,4.2
2.469,4.2
2.464,4.3
2.458,4.3
2.453,4.3
2.448,4.3
2.442,4.4
2.437,4.4
2.432,4.4
2.426,4.5
2.421,4.8
2.416,5.2
2.41,6
2.405,7
2.4,8.2
2.394,9.9
2.389,11.9
2.384,13.5
2.378,13.8
2.373,13
2.368,11.8
2.362,10.4
2.357,9.2
2.352,8
2.346,6.8
2.341,6
2.336,5.6
2.33,5.2
2.325,4.8
2.32,4.5
2.314,4.4
2.309,4.4
2.304,4.4
2.298,4.4
2.293,4.4
2.288,4.4
2.282,4.4
2.277,4.5
2.272,4.7
2.266,4.8
2.261,4.9
2.256,5.2
2.25,5.6
2.245,6
2.24,6.4
2.234,7.5
2.229,8.7
2.223,10.6
2.218,12.9
2.213,15.3
2.207,17.3
2.202,17.6
2.197,16.8
2.191,15.2
2.186,13.6
2.181,11.6
2.175,10.1
2.17,8.8
2.165,7.6
2.159,6.8
2.154,6
2.149,5.6
2.143,5.2
2.138,4.8
2.133,4.5
2.127,4.4
2.122,4.4
2.117,4.4
2.111,4.4
2.106,4.4
2.101,4.4
2.095,4.5
2.09,4.8
2.085,4.9
2.079,5.2
2.074,5.3
2.069,5.6
2.063,6
2.058,6.4
2.053,7
2.047,8
2.042,9.5
2.037,11.5
2.031,14
2.026,17.4
2.021,20.9
2.015,23.2
2.01,23.4
2.005,22.2
1.999,20.1
1.994,17.8
1.989,15.6
1.983,13.6
1.978,12
1.972,10.4
1.967,9.2
1.962,8.4
1.956,7.6
1.951,6.8
1.946,6.4
1.94,6
1.935,5.6
1.93,5.2
1.924,5.2
1.919,5.1
1.914,4.9
1.908,4.9
1.903,4.9
1.898,4.9
1.892,4.9
1.887,5.1
1.882,5.2
1.876,5.5
1.871,5.8
1.866,6.1
1.86,6.4
1.855,6.8
1.85,7.3
1.844,8.1
1.839,9.2
1.834,10.8
1.828,13.1
1.823,16.2
1.818,20.3
1.812,25
1.807,28.9
1.802,30.7
1.796,29.8
1.791,27.5
1.786,24.6
1.78,21.8
1.775,19.4
1.769,17.3
1.764,15.3
1.759,13.7
1.753,12.4
1.748,11.2
1.743,10.4
1.737,9.6
1.732,8.8
1.727,8.3
1.721,7.9
1.716,7.5
1.711,7.1
1.705,6.8
1.7,6.4
1.695,6.3
1.689,6.1
1.684,6
1.679,6
1.673,6
1.668,5.9
1.663,6
1.657,6
1.652,6
1.647,6.1
1.641,6.4
1.636,6.8
1.631,7.2
1.625,7.6
1.62,8
1.615,8.8
1.609,9.6
1.604,10.8
1.599,12.6
1.593,15.1
1.588,18.4
1.582,23.1
1.577,28.7
1.572,34.6
1.566,39.3
1.561,41.3
1.556,40.4
1.55,37.3
1.545,33.3
1.54,29.4
1.534,25.9
1.529,23.1
1.524,20.7
1.518,18.7
1.513,17.1
1.508,15.6
1.502,14.4
1.497,13.2
1.492,12.4
1.486,11.6
1.481,11.1
1.476,10.4
1.47,10
1.465,9.6
1.46,9.2
1.454,8.8
1.449,8.4
1.444,8
1.438,7.6
1.433,7.5
1.428,7.3
1.422,7.2
1.417,7.2
1.411,7.2
1.406,7.2
1.401,7.2
1.395,7.2
1.39,7.2
1.385,7.2
1.379,7.3
1.374,7.6
1.369,7.9
1.363,8.3
1.358,8.7
1.353,9.1
1.347,9.6
1.342,10.4
1.337,11.4
1.331,12.6
1.326,14.2
1.321,16.2
1.315,19
1.31,22.6
1.305,27.2
1.299,33.1
1.294,40.1
1.289,46.9
1.283,52.6
1.278,55.8
1.273,56.3
1.267,54.2
1.262,50.3
1.256,45.5
1.251,40.7
1.246,36.2
1.24,32.2
1.235,28.9
1.23,26.1
1.224,23.7
1.219,21.7
1.214,20.1
1.208,18.7
1.203,17.5
1.198,16.4
1.192,15.6
1.187,14.8
1.182,14
1.176,13.4
1.171,12.9
1.166,12.4
1.16,12
1.155,11.6
1.15,11.2
1.144,10.8
1.139,10.4
1.134,10
1.128,9.6
1.123,9.5
1.118,9.2
1.112,9.2
1.107,9.1
1.101,8.8
1.096,8.8
1.091,8.7
1.085,8.5
1.08,8.4
1.075,8.4
1.069,8.4
1.064,8.4
1.059,8.4
1.053,8.4
1.048,8.4
1.043,8.8
1.037,8.8
1.032,9.2
1.027,9.2
1.021,9.7
1.016,10.1
1.011,10.7
1.005,11.2
1,12
0.995,12.8
0.989,14
0.984,14.9
0.979,16.3
0.973,17.9
0.968,19.9
0.962,22.3
0.957,25.3
0.952,28.9
0.946,33.3
0.941,38.5
0.936,44.6
0.93,51.2
0.925,58.1
0.92,64.5
0.914,70.1
0.909,74.3
0.904,76.9
0.898,77.6
0.893,76.4
0.888,73.8
0.882,70.2
0.877,65.7
0.872,61.1
0.866,56.5
0.861,52
0.856,47.8
0.85,44
0.845,40.4
0.84,37.3
0.834,34.5
0.829,32
0.823,29.9
0.818,27.9
0.813,26.2
0.807,24.7
0.802,23.3
0.797,22.1
0.791,20.9
0.786,20
0.781,19.1
0.775,18.3
0.77,17.5
0.765,16.7
0.759,16
0.754,15.6
0.749,15.2
0.743,14.8
0.738,14.4
0.733,14
0.727,13.6
0.722,13.2
0.717,12.8
0.711,12.8
0.706,12.4
0.701,12.2
0.695,12
0.69,11.7
0.684,11.6
0.679,11.3
0.674,11.2
0.668,10.9
0.663,10.8
0.658,10.7
0.652,10.4
0.647,10.3
0.642,10
0.636,9.9
0.631,9.6
0.626,9.6
0.62,9.6
0.615,9.6
0.61,9.6
0.604,9.5
0.599,9.3
0.594,9.3
0.588,9.2
0.583,9.2
0.578,9.2
0.572,9.2
0.567,9.2
0.561,9.2
0.556,9.2
0.551,9.2
0.545,9.2
0.54,9.2
0.535,9.2
0.529,9.2
0.524,9.2
0.519,9.2
0.513,9.2
0.508,9.3
0.503,9.5
0.497,9.7
0.492,9.9
0.487,10.1
0.481,10.3
0.476,10.4
0.471,10.7
0.465,11
0.46,11.2
0.455,11.6
0.449,11.9
0.444,12.3
0.438,12.7
0.433,13.1
0.428,13.5
0.422,13.9
0.417,14.4
0.412,14.8
0.406,15.2
0.401,15.8
0.396,16.4
0.39,17
0.385,17.6
0.38,18.4
0.374,19.2
0.369,20
0.364,20.8
0.358,21.6
0.353,22.4
0.348,23.2
0.342,24.4
0.337,25.5
0.332,26.6
0.326,27.6
0.321,28.8
0.316,30.3
0.31,31.6
0.305,33.2
0.299,34.7
0.294,36.3
0.289,37.9
0.283,39.6
0.278,41.4
0.273,43.4
0.267,45.3
0.262,47.3
0.257,49.3
0.251,51.5
0.246,53.4
0.241,55.4
0.235,57.3
0.23,59.3
0.225,61.4
0.219,63.7
0.214,65.8
0.209,68.2
0.203,70.5
0.198,72.7
0.193,74.8
0.187,77
0.182,79
0.176,81
0.171,82.9
0.166,84.7
0.16,86.4
0.155,88.4
0.15,89.8
0.144,91.2
0.139,92.4
0.134,94.5
0.128,94.9
0.123,96.5
0.118,95.6
0.112,97.1
0.107,96.6
0.102,96.3
0.096,95.6
0.091,98.8
0.086,97.2
0.08,98.1
0.075,98.1
0.07,100
0.064,98.4
0.059,100
0.053,100
0.048,100
0.043,100
0.037,100
0.032,100
0.027,100
0.021,100
0.016,100
0.011,100
0.005,100
0,100
-0.005,100
-0.011,100
-0.016,100
-0.021,100
-0.027,100
-0.032,100
-0.037,100
-0.043,100
-0.048,99
-0.053,99
-0.059,100
-0.064,99.6
-0.07,100
-0.075,99.6
-0.08,100
-0.086,100
-0.091,100
-0.096,100
-0.102,99.2
-0.107,100
-0.112,99.3
-0.118,99.8
-0.123,99.6
-0.128,98.3
-0.134,98.1
-0.139,97.4
-0.144,97.4
-0.15,96.2
-0.155,94.6
-0.16,93.4
-0.166,91.9
-0.171,89.9
-0.176,88
-0.182,86.1
-0.187,84
-0.193,81.9
-0.198,79.7
-0.203,77.3
-0.209,75.1
-0.214,72.7
-0.219,70.4
-0.225,68.2
-0.23,66
-0.235,63.7
-0.241,61.7
-0.246,59.6
-0.251,57.5
-0.257,55.5
-0.262,53.5
-0.267,51.5
-0.273,49.6
-0.278,47.9
-0.283,46.2
-0.289,44.5
-0.294,42.9
-0.299,41.3
-0.305,39.7
-0.31,38.3
-0.316,36.9
-0.321,35.5
-0.326,34.1
-0.332,32.9
-0.337,31.7
-0.342,30.5
-0.348,29.4
-0.353,28.4
-0.358,27.4
-0.364,26.4
-0.369,25.4
-0.374,24.6
-0.38,23.8
-0.385,23
-0.39,22.4
-0.396,21.7
-0.401,21
-0.406,20.4
-0.412,19.7
-0.417,19.1
-0.422,18.4
-0.428,18
-0.433,17.5
-0.438,16.9
-0.444,16.4
-0.449,16
-0.455,15.6
-0.46,15.2
-0.465,14.8
-0.471,14.4
-0.476,14
-0.481,13.6
-0.487,13.2
-0.492,12.8
-0.497,12.6
-0.503,12.2
-0.508,12
-0.513,11.6
-0.519,11.6
-0.524,11.2
-0.529,10.9
-0.535,10.8
-0.54,10.5
-0.545,10.4
-0.551,10
-0.556,9.7
-0.561,9.6
-0.567,9.6
-0.572,9.5
-0.578,9.3
-0.583,9.2
-0.588,9.2
-0.594,9.2
-0.599,9.1
-0.604,9.1
-0.61,8.9
-0.615,8.9
-0.62,8.8
-0.626,8.8
-0.631,8.8
-0.636,8.8
-0.642,8.8
-0.647,8.7
-0.652,8.5
-0.658,8.4
-0.663,8.4
-0.668,8.4
-0.674,8.4
-0.679,8.4
-0.684,8.4
-0.69,8.4
-0.695,8.6
-0.701,8.8
-0.706,8.8
-0.711,9
-0.717,9.2
-0.722,9.2
-0.727,9.4
-0.733,9.7
-0.738,10
-0.743,10.4
-0.749,10.8
-0.754,11.2
-0.759,11.6
-0.765,12
-0.77,12.4
-0.775,13.2
-0.781,14
-0.786,14.8
-0.791,16
-0.797,17.2
-0.802,18.8
-0.807,20.4
-0.813,22.4
-0.818,24.9
-0.823,27.7
-0.829,31.1
-0.834,35.1
-0.84,39.8
-0.845,45.4
-0.85,51.4
-0.856,57.8
-0.861,63.6
-0.866,68.2
-0.872,71.4
-0.877,72.8
-0.882,72.8
-0.888,71.8
-0.893,69.9
-0.898,67.7
-0.904,65.1
-0.909,62.5
-0.914,60
-0.92,57.5
-0.925,54.9
-0.93,52.5
-0.936,50
-0.941,47.7
-0.946,45.6
-0.952,43.5
-0.957,41.5
-0.962,39.8
-0.968,38.1
-0.973,36.5
-0.979,35
-0.984,33.6
-0.989,32.1
-0.995,30.8
-1,29.5
-1.005,28.2
-1.011,27
-1.016,25.8
-1.021,24.7
-1.027,23.6
-1.032,22.8
-1.037,22
-1.043,21.2
-1.048,20.4
-1.053,19.6
-1.059,18.7
-1.064,17.6
-1.069,16.8
-1.075,16.3
-1.08,15.9
-1.085,15.6
-1.091,15.1
-1.096,14.7
-1.101,14.3
-1.107,13.6
-1.112,13
-1.118,12.3
-1.123,11.6
-1.128,11.2
-1.134,10.7
-1.139,10.2
-1.144,9.9
-1.15,9.6
-1.155,9.6
-1.16,9.6
-1.166,9.6
-1.171,10
-1.176,10.4
-1.182,11.2
-1.187,12
-1.192,13.1
-1.198,14.4
-1.203,16
-1.208,18.3
-1.214,21.1
-1.219,24.7
-1.224,28.9
-1.23,33.6
-1.235,38.1
-1.24,41.4
-1.246,43.4
-1.251,44.3
-1.256,44
-1.262,43.3
-1.267,42.5
-1.273,41.7
-1.278,40.9
-1.283,39.9
-1.289,38.4
-1.294,37
-1.299,35.5
-1.305,34.1
-1.31,32.9
-1.315,31.7
-1.321,30.5
-1.326,29.3
-1.331,28.5
-1.337,27.7
-1.342,26.9
-1.347,26
-1.353,25.1
-1.358,24.1
-1.363,23.2
-1.369,22.4
-1.374,21.5
-1.379,20.8
-1.385,20
-1.39,19.3
-1.395,18.7
-1.401,18
-1.406,17.6
-1.411,17
-1.417,16.4
-1.422,15.9
-1.428,15.2
-1.433,14.7
-1.438,14
-1.444,13.2
-1.449,12.8
-1.454,12.5
-1.46,12.5
-1.465,12.3
-1.47,12.2
-1.476,12.3
-1.481,12.4
-1.486,12.8
-1.492,13.6
-1.497,14.4
-1.502,16
-1.508,18.3
-1.513,21.1
-1.518,23.9
-1.524,26.3
-1.529,28.3
-1.534,29.8
-1.54,30.6
-1.545,30.9
-1.55,30.8
-1.556,30.4
-1.561,29.8
-1.566,29.2
-1.572,28.5
-1.577,27.8
-1.582,27
-1.588,26.1
-1.593,25.2
-1.599,24.4
-1.604,23.6
-1.609,22.8
-1.615,22
-1.62,21.3
-1.625,20.6
-1.631,20
-1.636,19.4
-1.641,18.8
-1.647,18.1
-1.652,17.6
-1.657,17.2
-1.663,16.7
-1.668,16.3
-1.673,15.9
-1.679,15.5
-1.684,15.1
-1.689,14.7
-1.695,14.3
-1.7,13.8
-1.705,13.4
-1.711,13.1
-1.716,13.1
-1.721,13.1
-1.727,13.2
-1.732,13.6
-1.737,14
-1.743,14.7
-1.748,15.7
-1.753,16.9
-1.759,18.4
-1.764,19.8
-1.769,20.9
-1.775,21.7
-1.78,22.4
-1.786,22.7
-1.791,22.7
-1.796,22.4
-1.802,22.1
-1.807,22
-1.812,21.9
-1.818,21.8
-1.823,21.5
-1.828,21.1
-1.834,20.5
-1.839,19.8
-1.844,19
-1.85,18.4
-1.855,17.8
-1.86,17.3
-1.866,16.7
-1.871,16.2
-1.876,15.8
-1.882,15.4
-1.887,15.2
-1.892,14.8
-1.898,14.4
-1.903,14
-1.908,13.6
-1.914,13.3
-1.919,13.1
-1.924,12.8
-1.93,12.8
-1.935,12.8
-1.94,13
-1.946,13.2
-1.951,13.6
-1.956,14
-1.962,14.8
-1.967,15.2
-1.972,16
-1.978,16.5
-1.983,16.9
-1.989,17.3
-1.994,17.4
-1.999,17.5
-2.005,17.6
-2.01,17.6
-2.015,17.6
-2.021,17.6
-2.026,17.6
-2.031,17.3
-2.037,17.1
-2.042,16.8
-2.047,16.7
-2.053,16.3
-2.058,15.9
-2.063,15.5
-2.069,14.9
-2.074,14.5
-2.079,14.1
-2.085,13.7
-2.09,13.3
-2.095,13
-2.101,12.7
-2.106,12.1
-2.111,11.8
-2.117,11.6
-2.122,11.6
-2.127,11.7
-2.133,12
-2.138,12.3
-2.143,12.5
-2.149,12.8
-2.154,13.2
-2.159,13.3
-2.165,13.6
-2.17,13.6
-2.175,13.6
-2.181,13.6
-2.186,13.7
-2.191,13.8
-2.197,14
-2.202,14
-2.207,14.1
-2.213,14.1
-2.218,14.1
-2.223,14.1
-2.229,14.1
-2.234,14
-2.24,13.9
-2.245,13.7
-2.25,13.6
-2.256,13.5
-2.261,13.2
-2.266,12.5
-2.272,12.1
-2.277,11.7
-2.282,11.5
-2.288,11.3
-2.293,11.1
-2.298,11
-2.304,11
-2.309,11
-2.314,10.9
-2.32,10.9
-2.325,11
-2.33,11.1
-2.336,11.2
-2.341,11.2
-2.346,11.2
-2.352,11.2
-2.357,11.2
-2.362,11.2
-2.368,11.2
-2.373,11.2
-2.378,11.2
-2.384,11.2
-2.389,11.2
-2.394,11.2
-2.4,11.2
-2.405,11.2
-2.41,11.2
-2.416,11.2
-2.421,11.2
-2.426,11
-2.432,10.9
-2.437,10.8
-2.442,10.8
-2.448,10.6
-2.453,10.3
-2.458,10.1
-2.464,10
-2.469,10
-2.474,10
-2.48,10
-2.485,10
-2.49,10
-2.496,10
-2.501,10
-2.506,9.9
-2.512,9.6
-2.517,9.5
-2.522,9.5
-2.528,9.4
-2.533,9.3
-2.538,9.2
-2.544,9.2
-2.549,9.2
-2.554,9.2
-2.56,9.2
-2.565,9.2
-2.57,9.2
-2.576,9.2
-2.581,9.2
-2.586,9.2
-2.592,9.2
-2.597,9.2
-2.602,9.2
-2.608,9.2
-2.613,9.2
-2.619,9.2
-2.624,9.2
-2.629,9.2
-2.635,9.2
-2.64,9.2
-2.645,9.2
-2.651,9.2
-2.656,9.1
-2.661,8.8
-2.667,8.6
-2.672,8.4
-2.677,8.3
-2.683,8.2
-2.688,8.2
-2.693,8.2
-2.699,8.2
-2.704,8.2
-2.709,8.2
-2.715,8.3
-2.72,8.4
-2.725,8.4
-2.731,8.4
-2.736,8.5
-2.741,8.3
-2.747,7.9
-2.752,7.6
-2.757,7.6
-2.763,7.6
-2.768,7.9
-2.773,8.1
-2.779,8.2
-2.784,8.3
-2.789,8.3
-2.795,8.1
-2.8,7.8
-2.805,7.6
-2.811,7.2
-2.816,7.1
-2.821,6.8
-2.827,6.8
-2.832,6.8
-2.837,6.8
-2.843,6.8
-2.848,6.9
-2.853,7.2
-2.859,7.2
-2.864,7.2
-2.869,7.4
-2.875,7.4
-2.88,7.3
-2.885,7.3
-2.891,7.3
-2.896,7.2
-2.901,7.2
-2.907,7.2
-2.912,7.2
-2.917,7.2
-2.923,7.2
-2.928,7.2
-2.933,7.2
-2.939,6.8
-2.944,6.5
-2.949,6.3
-2.955,6
-2.96,5.6
-2.965,5.6
-2.971,5.6
-2.976,5.6
-2.981,5.6
-2.987,6
-2.992,6
-2.997,6.4
-3.003,6.4
-3.008,6.4
-3.013,6.4
-3.019,6.4
-3.024,6.4
-3.029,6.4
-3.035,6.4
-3.04,6.4
-3.045,6.5
-3.051,6.6
-3.056,6.7
-3.061,6.7
-3.067,6.4
-3.072,6.1
-3.077,5.7
-3.083,5.3
-3.088,5.1
-3.093,4.9
-3.099,4.8
-3.104,4.8
-3.109,4.7
-3.115,4.8
-3.12,4.9
-3.125,5.2
-3.131,5.3
-3.136,5.5
-3.141,5.5
-3.147,5.6
-3.152,5.6
-3.157,5.6
-3.163,5.6
-3.168,5.6
-3.173,5.8
-3.179,5.9
-3.184,5.9
-3.189,5.9
-3.195,5.6
-3.2,5.2
-3.205,4.9
-3.211,4.7
-3.216,4.4
-3.221,4.3
-3.227,4.2
-3.232,4.2
-3.237,4.2
-3.243,4.3
-3.248,4.4
-3.253,4.5
-3.259,4.7
-3.264,4.8
-3.269,4.8
-3.275,4.8
-3.28,4.8
-3.285,4.9
-3.291,5.1
-3.296,5.2
-3.301,5.2
-3.306,5.2
-3.312,5.2
-3.317,4.9
-3.322,4.6
-3.328,4.4
-3.333,4
-3.338,3.8
-3.344,3.6
-3.349,3.6
-3.354,3.6
-3.36,3.6
-3.365,3.6
-3.37,3.9
-3.376,4
-3.381,4.1
-3.386,4.3
-3.392,4.4
-3.397,4.5
-3.402,4.7
-3.408,4.8
-3.413,4.8
-3.418,4.8
-3.424,4.8
-3.429,4.7
-3.434,4.4
-3.44,4
-3.445,3.7
-3.45,3.3
-3.456,3.2
-3.461,3.2
-3.466,3.2
-3.472,3.2
-3.477,3.2
-3.482,3.2
-3.488,3.2
-3.493,3.3
-3.498,3.6
-3.504,3.6
-3.509,4
-3.514,4
-3.52,4.1
-3.525,4.3
-3.53,4.3
-3.536,4.3
-3.541,4.3
-3.546,4
-3.552,3.7
-3.557,3.3
-3.562,3.2
-3.568,3.1
-3.573,2.9
-3.578,2.8
-3.584,2.8
-3.589,2.8
-3.594,2.8
-3.6,2.8
-3.605,2.8
-3.61,2.8
-3.616,3
-3.621,3.2
-3.626,3.6
-3.632,3.6
-3.637,3.6
-3.642,3.6
-3.647,3.6
-3.653,3.6
-3.658,3.3
-3.663,3.2
-3.669,3.1
-3.674,2.8
-3.679,2.8
-3.685,2.8
-3.69,2.8
-3.695,2.8
-3.701,2.8
-3.706,2.8
-3.711,2.8
-3.717,2.8
-3.722,2.8
-3.727,2.8
-3.733,2.8
-3.738,2.8
-3.743,3
-3.749,3
-3.754,3
-3.759,3
-3.765,3
-3.77,2.8
-3.775,2.8
